Node,Centrality Type,Score
毛主席,Degree Centrality,0.563525550867323
机场,Degree Centrality,0.24050632911392406
新华社,Degree Centrality,0.7149554617909049
印度尼西亚,Degree Centrality,0.44960150023441164
总统,Degree Centrality,0.42147210501640886
庆祝,Degree Centrality,0.30942334739803096
美英,Degree Centrality,0.49695264885138307
军队,Degree Centrality,0.5836849507735584
撤出,Degree Centrality,0.3155180496952649
黎巴嫩,Degree Centrality,0.49929676511954996
地区,Degree Centrality,0.7590248476324426
外国,Degree Centrality,0.49695264885138307
占领,Degree Centrality,0.2939521800281294
来自,Degree Centrality,0.4978902953586498
地方,Degree Centrality,0.7487107360525083
规模,Degree Centrality,0.4392873886544773
希望,Degree Centrality,0.6760431317393343
发生,Degree Centrality,0.6985466479137366
事件,Degree Centrality,0.45944678856071264
指出,Degree Centrality,0.7276136896390062
帝国主义,Degree Centrality,0.6211908110642288
殖民主义,Degree Centrality,0.336615096108767
斗争,Degree Centrality,0.7393342709798406
团结,Degree Centrality,0.5705578996718238
亚非,Degree Centrality,0.4078762306610408
世界,Degree Centrality,0.7051101734646039
责任,Degree Centrality,0.43037974683544306
发展,Degree Centrality,0.7838724800750118
亚洲,Degree Centrality,0.36474449132676984
非洲,Degree Centrality,0.38584153774027197
谈到,Degree Centrality,0.5602437880918893
时说,Degree Centrality,0.3675574308485701
时间,Degree Centrality,0.6994842944210033
办法,Degree Centrality,0.7187060478199719
改变,Degree Centrality,0.6577590248476325
荷兰,Degree Centrality,0.2517580872011252
态度,Degree Centrality,0.5682137834036568
方法,Degree Centrality,0.6826066572902016
解放,Degree Centrality,0.6000937646507267
运动,Degree Centrality,0.7571495546179091
企业,Degree Centrality,0.5949367088607596
正确,Degree Centrality,0.575714955461791
号召,Degree Centrality,0.5916549460853259
全体,Degree Centrality,0.6240037505860291
人民,Degree Centrality,0.829817158931083
政党,Degree Centrality,0.27426160337552746
制度,Degree Centrality,0.6235349273323957
用来,Degree Centrality,0.38162212845757154
维护,Degree Centrality,0.4200656352555087
利益,Degree Centrality,0.4767932489451477
共和国,Degree Centrality,0.4514767932489452
社会,Degree Centrality,0.6441631504922645
只能,Degree Centrality,0.563525550867323
指导,Degree Centrality,0.47257383966244726
民主,Degree Centrality,0.5311767463666198
组织,Degree Centrality,0.7712142522269105
建议,Degree Centrality,0.6254102203469293
修改,Degree Centrality,0.4392873886544773
取消,Degree Centrality,0.393342709798406
政府,Degree Centrality,0.7037037037037037
发表,Degree Centrality,0.6010314111579935
宣言,Degree Centrality,0.2887951242381622
鼓励,Degree Centrality,0.42709798406000943
议会,Degree Centrality,0.29301453352086265
革命,Degree Centrality,0.7299578059071731
局势,Degree Centrality,0.3966244725738397
谴责,Degree Centrality,0.37834036568213786
目的,Degree Centrality,0.6174402250351618
在于,Degree Centrality,0.47257383966244726
军事,Degree Centrality,0.5672761368963901
集团,Degree Centrality,0.5180496952648852
分子,Degree Centrality,0.4716361931551805
战线,Degree Centrality,0.41678387248007503
镇压,Degree Centrality,0.3183309892170652
胜利,Degree Centrality,0.6427566807313643
意义,Degree Centrality,0.606657290201594
制止,Degree Centrality,0.3338021565869667
保卫,Degree Centrality,0.4749179559306142
石油,Degree Centrality,0.44069385841537745
公开,Degree Centrality,0.40693858415377404
干涉,Degree Centrality,0.43272386310360994
民族,Degree Centrality,0.6530707923112987
政治,Degree Centrality,0.6976090014064698
阶段,Degree Centrality,0.4580403187998125
