Node,Centrality Type,Score
新华社,Degree Centrality,0.6433463796477494
参加,Degree Centrality,0.7984344422700587
罗马尼亚,Degree Centrality,0.33757338551859095
消费,Degree Centrality,0.2318982387475538
代表大会,Degree Centrality,0.36203522504892366
中国,Degree Centrality,0.7964774951076321
代表团,Degree Centrality,0.5807240704500978
乘飞机,Degree Centrality,0.07876712328767123
率领,Degree Centrality,0.16487279843444225
捷克斯洛伐克,Degree Centrality,0.43199608610567514
通讯社,Degree Centrality,0.2089041095890411
政府,Degree Centrality,0.7059686888454011
朝鲜,Degree Centrality,0.6687866927592955
委员会,Degree Centrality,0.6771037181996086
人员,Degree Centrality,0.6125244618395302
挑衅,Degree Centrality,0.2054794520547945
袭击,Degree Centrality,0.18248532289628178
声明,Degree Centrality,0.38551859099804303
人民,Degree Centrality,0.8468688845401173
听到,Degree Centrality,0.3439334637964775
当局,Degree Centrality,0.30039138943248533
南朝鲜,Degree Centrality,0.32583170254403127
港口,Degree Centrality,0.1379647749510763
波兰,Degree Centrality,0.4681996086105675
变得,Degree Centrality,0.15117416829745595
威胁,Degree Centrality,0.4452054794520548
生命,Degree Centrality,0.2529354207436399
目的,Degree Centrality,0.5714285714285714
视察,Degree Centrality,0.1678082191780822
小组,Degree Centrality,0.5318003913894325
工作,Degree Centrality,0.837573385518591
破坏,Degree Centrality,0.5371819960861056
活动,Degree Centrality,0.6697651663405088
恢复,Degree Centrality,0.5895303326810176
日内瓦,Degree Centrality,0.47700587084148727
会议,Degree Centrality,0.759784735812133
结束,Degree Centrality,0.5362035225048923
增加,Degree Centrality,0.6761252446183953
印度支那,Degree Centrality,0.49902152641878667
签订,Degree Centrality,0.41829745596868884
解决,Degree Centrality,0.6912915851272016
和平,Degree Centrality,0.6653620352250489
力量,Degree Centrality,0.6932485322896281
胜利,Degree Centrality,0.6350293542074363
美国,Degree Centrality,0.7030332681017613
侵略,Degree Centrality,0.47504892367906065
集团,Degree Centrality,0.4931506849315068
制造,Degree Centrality,0.5303326810176126
亚洲,Degree Centrality,0.46624266144814086
战争,Degree Centrality,0.5909980430528375
中心,Degree Centrality,0.4818982387475538
原因,Degree Centrality,0.4721135029354207
关系,Degree Centrality,0.610078277886497
东南亚,Degree Centrality,0.3067514677103718
条约,Degree Centrality,0.4006849315068493
努力,Degree Centrality,0.6682974559686888
发表,Degree Centrality,0.5288649706457925
官员,Degree Centrality,0.20841487279843443
中华人民共和国,Degree Centrality,0.5645792563600782
国家,Degree Centrality,0.8312133072407044
攻击,Degree Centrality,0.2000978473581213
阻止,Degree Centrality,0.2534246575342466
国际,Degree Centrality,0.5587084148727984
缓和,Degree Centrality,0.29354207436399216
阻挠,Degree Centrality,0.3013698630136986
协商,Degree Centrality,0.36203522504892366
协议,Degree Centrality,0.42221135029354206
办法,Degree Centrality,0.6492172211350293
表现,Degree Centrality,0.5890410958904109
态度,Degree Centrality,0.5034246575342466
证明,Degree Centrality,0.574853228962818
势力,Degree Centrality,0.2808219178082192
大陆,Degree Centrality,0.21771037181996084
发动,Degree Centrality,0.46232876712328763
战略,Degree Centrality,0.16536203522504891
基地,Degree Centrality,0.28180039138943247
机构,Degree Centrality,0.4838551859099804
追求,Degree Centrality,0.20792563600782776
违反,Degree Centrality,0.3889432485322896
物资,Degree Centrality,0.3762230919765166
武装,Degree Centrality,0.36545988258317025
军队,Degree Centrality,0.4809197651663405
军事,Degree Centrality,0.5313111545988258
方法,Degree Centrality,0.6286692759295499
代表,Degree Centrality,0.7788649706457925
公布,Degree Centrality,0.363013698630137
事实,Degree Centrality,0.5704500978473581
成立,Degree Centrality,0.6139921722113503
委员,Degree Centrality,0.4280821917808219
指责,Degree Centrality,0.16731898238747553
特务,Degree Centrality,0.3282778864970646
建立,Degree Centrality,0.723091976516634
世界,Degree Centrality,0.613013698630137
舆论,Degree Centrality,0.2749510763209393
意味着,Degree Centrality,0.26272015655577297
承担,Degree Centrality,0.20303326810176126
义务,Degree Centrality,0.3390410958904109
发生,Degree Centrality,0.6629158512720156
瑞典,Degree Centrality,0.18248532289628178
事件,Degree Centrality,0.4408023483365949
感到,Degree Centrality,0.562133072407045
