Node,Centrality Type,Score
新华社,Degree Centrality,0.6257976298997265
记者,Degree Centrality,0.654056517775752
报道,Degree Centrality,0.6818596171376481
负责同志,Degree Centrality,0.25752051048313584
响应,Degree Centrality,0.17000911577028258
全民,Degree Centrality,0.272105742935278
义务,Degree Centrality,0.41750227894257064
运动,Degree Centrality,0.5323609845031905
号召,Degree Centrality,0.3837739288969918
同志,Degree Centrality,0.7848678213309025
来到,Degree Centrality,0.463081130355515
公社,Degree Centrality,0.545123062898815
绿化,Degree Centrality,0.24202370100273474
内容,Degree Centrality,0.5391978122151322
群众性,Degree Centrality,0.19462169553327255
活动,Degree Centrality,0.7488605287146763
领导,Degree Centrality,0.7465815861440291
委员会,Degree Centrality,0.5674567000911577
全市,Degree Centrality,0.3226982680036463
劳动,Degree Centrality,0.5706472196900638
能力,Degree Centrality,0.4813126709206928
包括,Degree Centrality,0.6604375569735642
干部,Degree Centrality,0.6677301731996353
群众,Degree Centrality,0.7461257976298997
平均,Degree Centrality,0.39699179580674565
成都,Degree Centrality,0.21695533272561532
公报,Degree Centrality,0.313126709206928
发表,Degree Centrality,0.5633546034639927
苏联,Degree Centrality,0.6103008204193254
捷克斯洛伐克,Degree Centrality,0.10802187784867821
匈牙利,Degree Centrality,0.1472196900638104
军队,Degree Centrality,0.5132178669097539
友谊,Degree Centrality,0.33910665451230626
联合,Degree Centrality,0.5733819507748404
结束,Degree Centrality,0.5227894257064721
目的,Degree Centrality,0.5150410209662717
部队,Degree Centrality,0.6075660893345488
塔斯社,Degree Centrality,0.0902461257976299
参加,Degree Centrality,0.7479489516864175
提高,Degree Centrality,0.6690975387420237
规模,Degree Centrality,0.3268003646308113
交流,Degree Centrality,0.3413855970829535
政治,Degree Centrality,0.6330902461257976
工作,Degree Centrality,0.8226982680036463
经验,Degree Centrality,0.5920692798541477
本报讯,Degree Centrality,0.44986326344576116
天津市,Degree Centrality,0.2429352780309936
主持,Degree Centrality,0.3040109389243391
生长,Degree Centrality,0.21877848678213307
增产,Degree Centrality,0.28395624430264355
部门,Degree Centrality,0.6376481312670921
建议,Degree Centrality,0.5925250683682771
组织,Degree Centrality,0.7620783956244302
研究所,Degree Centrality,0.31494986326344576
研究,Degree Centrality,0.7155879671832269
省市,Degree Centrality,0.32133090246125795
单位,Degree Centrality,0.6257976298997265
试验,Degree Centrality,0.3454876937101185
作物,Degree Centrality,0.15952597994530537
据统计,Degree Centrality,0.2406563354603464
小时,Degree Centrality,0.381950774840474
黑龙江省,Degree Centrality,0.19553327256153144
地区,Degree Centrality,0.740200546946217
办法,Degree Centrality,0.5870556061987238
美国,Degree Centrality,0.7051048313582498
西德,Degree Centrality,0.4257064721969006
工艺,Degree Centrality,0.20510483135824978
成本,Degree Centrality,0.2023701002734731
推广,Degree Centrality,0.3714676390154968
原料,Degree Centrality,0.2907930720145852
制作,Degree Centrality,0.19735642661804922
简单,Degree Centrality,0.3081130355515041
全国,Degree Centrality,0.7493163172288058
种植,Degree Centrality,0.2912488605287147
面积,Degree Centrality,0.3144940747493163
预计,Degree Centrality,0.24977210574293526
增加,Degree Centrality,0.6463081130355515
产值,Degree Centrality,0.2064721969006381
北京,Degree Centrality,0.6782133090246125
中华人民共和国,Degree Centrality,0.29762989972652687
社会主义,Degree Centrality,0.6586144029170464
联邦,Degree Centrality,0.2128532360984503
共和国,Degree Centrality,0.22151321786690975
条约,Degree Centrality,0.2137648131267092
签订,Degree Centrality,0.3473108477666363
国务院,Degree Centrality,0.427073837739289
总理,Degree Centrality,0.4676390154968095
外交部长,Degree Centrality,0.18687329079307202
