Node,Centrality Type,Score
记者,Degree Centrality,0.7649186256781193
本报讯,Degree Centrality,0.5207956600361664
报道,Degree Centrality,0.7088607594936709
利用,Degree Centrality,0.5854430379746836
研究,Degree Centrality,0.6984629294755876
北京市,Degree Centrality,0.38471971066907773
科研,Degree Centrality,0.3707052441229656
资源,Degree Centrality,0.40415913200723325
设计,Degree Centrality,0.3942133815551537
综合,Degree Centrality,0.43399638336347196
解决,Degree Centrality,0.7029837251356238
控制,Degree Centrality,0.5081374321880651
污染,Degree Centrality,0.24773960216998192
方案,Degree Centrality,0.4086799276672694
提供,Degree Centrality,0.656871609403255
开发,Degree Centrality,0.5099457504520796
工艺,Degree Centrality,0.19710669077757684
投资,Degree Centrality,0.5510849909584087
实施,Degree Centrality,0.4950271247739602
日益,Degree Centrality,0.352622061482821
加快,Degree Centrality,0.4204339963833635
建设,Degree Centrality,0.705244122965642
速度,Degree Centrality,0.3725135623869801
矛盾,Degree Centrality,0.4294755877034358
作出,Degree Centrality,0.6365280289330922
设置,Degree Centrality,0.2504520795660036
设施,Degree Centrality,0.3182640144665461
不准,Degree Centrality,0.2554249547920434
兴建,Degree Centrality,0.22920433996383363
配合,Degree Centrality,0.3399638336347197
北京,Degree Centrality,0.695750452079566
新建,Degree Centrality,0.24276672694394213
工程,Degree Centrality,0.4764918625678119
专家,Degree Centrality,0.5822784810126582
采用,Degree Centrality,0.42495479204339964
强化,Degree Centrality,0.28164556962025317
办法,Degree Centrality,0.5809222423146474
技术,Degree Centrality,0.6491862567811935
消除,Degree Centrality,0.352622061482821
国际,Degree Centrality,0.7020795660036167
工作,Degree Centrality,0.8056057866184448
特色,Degree Centrality,0.3087703435804702
人员,Degree Centrality,0.635623869801085
运行,Degree Centrality,0.19665461121157324
效益,Degree Centrality,0.370253164556962
武汉,Degree Centrality,0.2635623869801085
结束,Degree Centrality,0.5637432188065099
全国,Degree Centrality,0.7495479204339963
指出,Degree Centrality,0.6772151898734177
实验,Degree Centrality,0.21654611211573235
发现,Degree Centrality,0.5962929475587703
缩短,Degree Centrality,0.16636528028933092
作用,Degree Centrality,0.6410488245931284
物质,Degree Centrality,0.29159132007233274
老人,Degree Centrality,0.28526220614828207
功能,Degree Centrality,0.28481012658227844
时间,Degree Centrality,0.6428571428571428
连续,Degree Centrality,0.40325497287522605
超过,Degree Centrality,0.46428571428571425
林业,Degree Centrality,0.24005424954792043
企业,Degree Centrality,0.7070524412296564
中国,Degree Centrality,0.8137432188065099
国营,Degree Centrality,0.30289330922242313
公司,Degree Centrality,0.6550632911392404
成立,Degree Centrality,0.6057866184448463
标志,Degree Centrality,0.3318264014466546
经济,Degree Centrality,0.7608499095840868
