Node,Centrality Type,Score
国际,Degree Centrality,0.6941283568502503
施工,Degree Centrality,0.2885753299954483
采用,Degree Centrality,0.4528903049613109
地震,Degree Centrality,0.2271279016841147
只能,Degree Centrality,0.459262630860264
研究,Degree Centrality,0.7127901684114702
上海,Degree Centrality,0.6112881201638598
用于,Degree Centrality,0.39235320892125625
支持,Degree Centrality,0.6727355484751935
外国,Degree Centrality,0.5056895766954939
日本,Degree Centrality,0.6763768775603095
英国,Degree Centrality,0.4974965862539827
美国,Degree Centrality,0.7100591715976331
法国,Degree Centrality,0.5248065543923532
经济,Degree Centrality,0.7646791078743742
本报讯,Degree Centrality,0.538916704597178
合作,Degree Centrality,0.6135639508420574
贸易,Degree Centrality,0.4656349567592171
活动,Degree Centrality,0.7428311333636778
北京,Degree Centrality,0.7082385070550751
外贸,Degree Centrality,0.2649066909421939
公司,Degree Centrality,0.6354119253527538
举办,Degree Centrality,0.4351388256713701
派出,Degree Centrality,0.3299954483386436
专家,Degree Centrality,0.5580336822940374
介绍,Degree Centrality,0.5598543468365954
产品,Degree Centrality,0.5580336822940374
科技,Degree Centrality,0.5320892125625853
天津,Degree Centrality,0.3632225762403277
健康,Degree Centrality,0.4060081929904415
农民,Degree Centrality,0.6809285389167046
乡镇,Degree Centrality,0.3345471096950387
工业,Degree Centrality,0.5857988165680473
医生,Degree Centrality,0.30040964952207555
互助,Degree Centrality,0.11652253072371416
办法,Degree Centrality,0.5939918070095584
扶贫,Degree Centrality,0.21756941283568504
日报,Degree Centrality,0.4706417842512517
设立,Degree Centrality,0.37596722803823396
卫生,Degree Centrality,0.32771961766044605
保障,Degree Centrality,0.3618570778334092
扶持,Degree Centrality,0.27173418297678653
重视,Degree Centrality,0.5785161583978152
资源,Degree Centrality,0.42375967228038236
计划,Degree Centrality,0.6718252162039144
中国,Degree Centrality,0.8311333636777424
机械,Degree Centrality,0.31634046426945833
企业,Degree Centrality,0.6736458807464725
职工,Degree Centrality,0.5889849795175239
小组,Degree Centrality,0.4069185252617205
启发,Degree Centrality,0.19572143832498862
集体,Degree Centrality,0.48384160218479744
亏损,Degree Centrality,0.21028675466545288
武汉,Degree Centrality,0.2876649977241693
汽车,Degree Centrality,0.48520710059171596
减少,Degree Centrality,0.5316340464269459
广东,Degree Centrality,0.3604915794264907
系统,Degree Centrality,0.512061902594447
总数,Degree Centrality,0.270368684569868
全市,Degree Centrality,0.4260355029585799
广州,Degree Centrality,0.4060081929904415
通讯,Degree Centrality,0.23076923076923078
黑龙江省,Degree Centrality,0.21574874829312699
名义,Degree Centrality,0.21711424670004553
重庆,Degree Centrality,0.30131998179335456
利用,Degree Centrality,0.6181156121984525
关系,Degree Centrality,0.6786527082385071
香港,Degree Centrality,0.45152480655439237
国家,Degree Centrality,0.810195721438325
地区,Degree Centrality,0.7428311333636778
建立,Degree Centrality,0.7023213472917615
业务,Degree Centrality,0.41966317705962675
信息,Degree Centrality,0.47655894401456533
业余,Degree Centrality,0.23896222121074193
活跃,Degree Centrality,0.3623122439690487
乡村,Degree Centrality,0.3422849340009103
新华社,Degree Centrality,0.6568047337278107
东京,Degree Centrality,0.25170687300864814
记者,Degree Centrality,0.7378243058716432
亚洲,Degree Centrality,0.3436504324078289
欧洲,Degree Centrality,0.4483386436049158
乒乓球,Degree Centrality,0.10514337733272644
