Node,Centrality Type,Score
新华社,Degree Centrality,0.5782278481012658
沈阳,Degree Centrality,0.1468354430379747
辽宁省,Degree Centrality,0.13367088607594937
工人,Degree Centrality,0.7579746835443039
试验,Degree Centrality,0.30430379746835445
成功,Degree Centrality,0.3924050632911393
利用,Degree Centrality,0.48000000000000004
生产,Degree Centrality,0.7144303797468355
发展,Degree Centrality,0.7362025316455697
提供,Degree Centrality,0.4025316455696203
经验,Degree Centrality,0.5311392405063291
季节,Degree Centrality,0.17569620253164558
改变,Degree Centrality,0.4415189873417722
状况,Degree Centrality,0.20455696202531648
文化大革命,Degree Centrality,0.4987341772151899
提出,Degree Centrality,0.5949367088607596
发扬,Degree Centrality,0.41012658227848103
建议,Degree Centrality,0.35037974683544304
精神,Degree Centrality,0.6111392405063292
克服,Degree Centrality,0.38886075949367094
修建,Degree Centrality,0.23848101265822785
施工,Degree Centrality,0.2764556962025317
反复,Degree Centrality,0.4232911392405064
建成,Degree Centrality,0.24202531645569622
小时,Degree Centrality,0.2708860759493671
生产队,Degree Centrality,0.42025316455696204
哲学,Degree Centrality,0.2936708860759494
学习班,Degree Centrality,0.3017721518987342
参加,Degree Centrality,0.6805063291139241
困难,Degree Centrality,0.5210126582278481
孩子,Degree Centrality,0.19443037974683547
文化,Degree Centrality,0.4156962025316456
家庭,Degree Centrality,0.25518987341772154
毛主席,Degree Centrality,0.799493670886076
检查,Degree Centrality,0.2850632911392405
矛盾,Degree Centrality,0.3807594936708861
工作,Degree Centrality,0.7291139240506329
干部,Degree Centrality,0.5984810126582278
回来,Degree Centrality,0.21215189873417722
交给,Degree Centrality,0.2708860759493671
毛泽东思想,Degree Centrality,0.660253164556962
决心,Degree Centrality,0.5837974683544305
光辉,Degree Centrality,0.499746835443038
学习,Degree Centrality,0.6455696202531646
教导,Degree Centrality,0.6268354430379747
过程,Degree Centrality,0.4825316455696203
资产阶级,Degree Centrality,0.5422784810126583
中国,Degree Centrality,0.7134177215189874
世界,Degree Centrality,0.5767088607594937
揭露,Degree Centrality,0.34987341772151903
思想,Degree Centrality,0.6470886075949367
改造,Degree Centrality,0.4506329113924051
