Node,Centrality Type,Score
人民日报,Degree Centrality,0.3125
重庆,Degree Centrality,0.2756782945736434
发表,Degree Centrality,0.5392441860465116
施工,Degree Centrality,0.2437015503875969
社论,Degree Centrality,0.34544573643410853
中国,Degree Centrality,0.8081395348837209
工程,Degree Centrality,0.4844961240310077
人员,Degree Centrality,0.5406976744186046
文章,Degree Centrality,0.35319767441860467
报道,Degree Centrality,0.4016472868217054
组织,Degree Centrality,0.7596899224806202
技术人员,Degree Centrality,0.3323643410852713
讨论,Degree Centrality,0.5949612403100775
揭发,Degree Centrality,0.2625968992248062
旧社会,Degree Centrality,0.23498062015503876
工作,Degree Centrality,0.8212209302325582
只能,Degree Centrality,0.4074612403100775
设计,Degree Centrality,0.3246124031007752
工厂,Degree Centrality,0.6157945736434108
原则,Degree Centrality,0.4937015503875969
正确,Degree Centrality,0.5721899224806202
资料,Degree Centrality,0.23546511627906977
地质,Degree Centrality,0.07412790697674418
情况,Degree Centrality,0.7354651162790697
调查,Degree Centrality,0.499515503875969
研究,Degree Centrality,0.6172480620155039
社会,Degree Centrality,0.5363372093023255
机会,Degree Centrality,0.3590116279069767
利用,Degree Centrality,0.5750968992248062
技术,Degree Centrality,0.561046511627907
适合,Degree Centrality,0.2713178294573643
失业,Degree Centrality,0.19137596899224807
能力,Degree Centrality,0.3900193798449612
中华人民共和国,Degree Centrality,0.46124031007751937
成立,Degree Centrality,0.5906007751937984
国家,Degree Centrality,0.7703488372093024
铁路,Degree Centrality,0.45397286821705424
人民政府,Degree Centrality,0.6419573643410853
领导,Degree Centrality,0.7359496124031008
工人阶级,Degree Centrality,0.49806201550387597
学习,Degree Centrality,0.6656976744186046
分子,Degree Centrality,0.5469961240310077
提出,Degree Centrality,0.7073643410852714
意见,Degree Centrality,0.5542635658914729
建设,Degree Centrality,0.6293604651162791
基本上,Degree Centrality,0.3318798449612403
单纯,Degree Centrality,0.3275193798449612
搞好,Degree Centrality,0.2877906976744186
人民,Degree Centrality,0.8410852713178294
负责,Degree Centrality,0.5218023255813954
