Node,Centrality Type,Score
院长,Degree Centrality,0.20283479960899314
中国科学院,Degree Centrality,0.10410557184750734
中国,Degree Centrality,0.8020527859237536
科学,Degree Centrality,0.5811339198435973
状况,Degree Centrality,0.2482893450635386
世界,Degree Centrality,0.64613880742913
文明,Degree Centrality,0.17595307917888564
发达,Degree Centrality,0.0967741935483871
国家,Degree Centrality,0.7976539589442815
中华民族,Degree Centrality,0.045454545454545456
光辉,Degree Centrality,0.27956989247311825
创造,Degree Centrality,0.5806451612903226
封建,Degree Centrality,0.24535679374389052
压迫,Degree Centrality,0.3069403714565005
帝国主义,Degree Centrality,0.530791788856305
侵略,Degree Centrality,0.5058651026392962
生产力,Degree Centrality,0.20283479960899314
发展,Degree Centrality,0.7394916911045943
建立,Degree Centrality,0.6852394916911045
工业,Degree Centrality,0.5615835777126099
农业,Degree Centrality,0.5801564027370479
情况,Degree Centrality,0.7556207233626588
条件,Degree Centrality,0.6314760508308895
医院,Degree Centrality,0.34946236559139787
学校,Degree Centrality,0.5566959921798631
吸引,Degree Centrality,0.17546432062561096
目的,Degree Centrality,0.5982404692082112
在于,Degree Centrality,0.38025415444770283
服从,Degree Centrality,0.22580645161290322
利益,Degree Centrality,0.48729227761485827
知识分子,Degree Centrality,0.3255131964809384
人民,Degree Centrality,0.8567937438905181
社会,Degree Centrality,0.5738025415444771
工作,Degree Centrality,0.8362658846529815
落后,Degree Centrality,0.40615835777126097
基础,Degree Centrality,0.6094819159335289
反动派,Degree Centrality,0.3172043010752688
原料,Degree Centrality,0.2756598240469208
供给,Degree Centrality,0.3655913978494624
市场,Degree Centrality,0.37438905180840665
科学研究,Degree Centrality,0.14809384164222875
反动,Degree Centrality,0.46236559139784944
政权,Degree Centrality,0.3567937438905181
组织,Degree Centrality,0.7712609970674487
工作者,Degree Centrality,0.5498533724340176
兴趣,Degree Centrality,0.23998044965786902
努力,Degree Centrality,0.6177908113391984
机构,Degree Centrality,0.4657869012707722
重视,Degree Centrality,0.4696969696969697
迫使,Degree Centrality,0.24389051808406648
科学家,Degree Centrality,0.35777126099706746
走上,Degree Centrality,0.2883675464320626
研究,Degree Centrality,0.6412512218963832
道路,Degree Centrality,0.5234604105571847
脱离,Degree Centrality,0.2751710654936461
生产,Degree Centrality,0.7448680351906158
现实,Degree Centrality,0.26344086021505375
平衡,Degree Centrality,0.21505376344086022
表现,Degree Centrality,0.6041055718475073
理论,Degree Centrality,0.41397849462365593
研究所,Degree Centrality,0.14858260019550343
变化,Degree Centrality,0.34066471163245354
胜利,Degree Centrality,0.6515151515151515
势力,Degree Centrality,0.2458455522971652
大陆,Degree Centrality,0.17497556207233628
中国共产党,Degree Centrality,0.3812316715542522
民主,Degree Centrality,0.6324535679374389
领导,Degree Centrality,0.7541544477028348
全国,Degree Centrality,0.7233626588465298
改革,Degree Centrality,0.3807429130009775
改造,Degree Centrality,0.4452590420332356
力量,Degree Centrality,0.6837732160312805
资本主义,Degree Centrality,0.4613880742913001
学习,Degree Centrality,0.6852394916911045
统治,Degree Centrality,0.4198435972629521
接触,Degree Centrality,0.2155425219941349
中央人民政府,Degree Centrality,0.4687194525904203
正确,Degree Centrality,0.5728250244379277
执行,Degree Centrality,0.5845552297165201
毛泽东,Degree Centrality,0.4281524926686217
主席,Degree Centrality,0.5161290322580645
团结,Degree Centrality,0.5166177908113392
教育,Degree Centrality,0.6656891495601173
政策,Degree Centrality,0.6256109481915934
参加,Degree Centrality,0.7712609970674487
学者,Degree Centrality,0.18866080156402737
工程,Degree Centrality,0.5205278592375366
水利,Degree Centrality,0.23998044965786902
科学技术,Degree Centrality,0.2517106549364614
工农兵,Degree Centrality,0.17497556207233628
相结合,Degree Centrality,0.27126099706744866
美帝国主义,Degree Centrality,0.541544477028348
利用,Degree Centrality,0.5694037145650049
人类,Degree Centrality,0.4633431085043988
毛主席,Degree Centrality,0.5596285434995112
号召,Degree Centrality,0.5772238514173998
思想,Degree Centrality,0.6578690127077224
批判,Degree Centrality,0.33186705767350927
服务,Degree Centrality,0.4897360703812317
观点,Degree Centrality,0.3919843597262952
缺点,Degree Centrality,0.41642228739002934
成立,Degree Centrality,0.5889540566959922
包括,Degree Centrality,0.5953079178885631
代表,Degree Centrality,0.7526881720430108
会议,Degree Centrality,0.7272727272727273
学会,Degree Centrality,0.31133919843597263
联合会,Degree Centrality,0.3533724340175953
普及,Degree Centrality,0.2350928641251222
协会,Degree Centrality,0.3308895405669599
集体,Degree Centrality,0.5
孤立,Degree Centrality,0.22727272727272727
地质,Degree Centrality,0.20625610948191594
联合,Degree Centrality,0.4560117302052786
东北,Degree Centrality,0.5738025415444771
土壤,Degree Centrality,0.1598240469208211
超过,Degree Centrality,0.4315738025415445
工作人员,Degree Centrality,0.5439882697947214
总数,Degree Centrality,0.2047898338220919
林业,Degree Centrality,0.15004887585532747
动员,Degree Centrality,0.48533724340175954
河北,Degree Centrality,0.19648093841642228
森林,Degree Centrality,0.1827956989247312
教授,Degree Centrality,0.3572825024437928
学生,Degree Centrality,0.5620723362658846
配合,Degree Centrality,0.3699902248289345
调查,Degree Centrality,0.5171065493646139
西藏,Degree Centrality,0.21114369501466276
委员会,Degree Centrality,0.6989247311827957
到达,Degree Centrality,0.32209188660801563
成绩,Degree Centrality,0.5293255131964809
苏联,Degree Centrality,0.8025415444770283
先进,Degree Centrality,0.4760508308895406
建设,Degree Centrality,0.6823069403714564
铁路,Degree Centrality,0.47214076246334313
公路,Degree Centrality,0.187683284457478
专家,Degree Centrality,0.4863147605083089
知识,Degree Centrality,0.32697947214076245
教导,Degree Centrality,0.21994134897360704
工人,Degree Centrality,0.7580645161290323
农民,Degree Centrality,0.7165200391006843
交通,Degree Centrality,0.23704789833822093
推行,Degree Centrality,0.3455522971652004
先进经验,Degree Centrality,0.3978494623655914
水稻,Degree Centrality,0.11779081133919844
介绍,Degree Centrality,0.4701857282502444
生命,Degree Centrality,0.3367546432062561
特色,Degree Centrality,0.10117302052785923
现场,Degree Centrality,0.229227761485826
华北,Degree Centrality,0.3572825024437928
估计,Degree Centrality,0.34261974584555227
增加,Degree Centrality,0.6608015640273704
提供,Degree Centrality,0.3519061583577713
资料,Degree Centrality,0.22678396871945258
报告,Degree Centrality,0.64613880742913
合作,Degree Centrality,0.478494623655914
分析,Degree Centrality,0.3572825024437928
中心,Degree Centrality,0.4941348973607038
成就,Degree Centrality,0.5034213098729228
卫生,Degree Centrality,0.41397849462365593
人员,Degree Centrality,0.613880742913001
美国,Degree Centrality,0.7732160312805474
提高,Degree Centrality,0.6779081133919843
棉花,Degree Centrality,0.3308895405669599
小麦,Degree Centrality,0.27663734115347016
作物,Degree Centrality,0.17253176930596287
产量,Degree Centrality,0.38514173998044965
防治,Degree Centrality,0.1774193548387097
办法,Degree Centrality,0.6617790811339198
消灭,Degree Centrality,0.49560117302052786
方法,Degree Centrality,0.6715542521994134
培养,Degree Centrality,0.4574780058651026
经济,Degree Centrality,0.6906158357771262
成功,Degree Centrality,0.4496578690127077
指出,Degree Centrality,0.6759530791788856
祖国,Degree Centrality,0.6158357771260997
面积,Degree Centrality,0.28396871945259045
增产,Degree Centrality,0.3831867057673509
试验,Degree Centrality,0.3519061583577713
技术,Degree Centrality,0.636852394916911
材料,Degree Centrality,0.5166177908113392
开辟,Degree Centrality,0.2732160312805474
质量,Degree Centrality,0.3592375366568915
水泥,Degree Centrality,0.10899315738025415
节省,Degree Centrality,0.2810361681329423
财富,Degree Centrality,0.301564027370479
改进,Degree Centrality,0.49266862170087977
工业生产,Degree Centrality,0.21407624633431085
很大,Degree Centrality,0.626099706744868
制造,Degree Centrality,0.5117302052785924
发生,Degree Centrality,0.66911045943304
作用,Degree Centrality,0.6001955034213099
种子,Degree Centrality,0.11143695014662756
石油,Degree Centrality,0.22189638318670576
语言,Degree Centrality,0.23118279569892472
编辑,Degree Centrality,0.40615835777126097
少数民族,Degree Centrality,0.36363636363636365
着手,Degree Centrality,0.2595307917888563
文字,Degree Centrality,0.2404692082111437
派遣,Degree Centrality,0.30254154447702836
应有,Degree Centrality,0.3543499511241447
解决,Degree Centrality,0.6700879765395894
