Node,Centrality Type,Score
产值,Degree Centrality,0.1876763875823142
投资,Degree Centrality,0.3730009407337724
感到,Degree Centrality,0.5625587958607714
同志,Degree Centrality,0.8066792097836313
建议,Degree Centrality,0.5649106302916275
解决,Degree Centrality,0.7238946378174976
车间,Degree Centrality,0.3301975540921919
安装,Degree Centrality,0.16368767638758233
管理,Degree Centrality,0.5851364063969897
企业,Degree Centrality,0.6124176857949201
经济,Degree Centrality,0.7262464722483537
手段,Degree Centrality,0.4158043273753528
平均,Degree Centrality,0.37770460959548446
降低,Degree Centrality,0.2732831608654751
产量,Degree Centrality,0.37394167450611476
回来,Degree Centrality,0.27281279397930386
中国科学院,Degree Centrality,0.18297271872060208
研究所,Degree Centrality,0.3363123236124177
业务,Degree Centrality,0.3527751646284102
负责人,Degree Centrality,0.42709313264346194
记者,Degree Centrality,0.6698024459078081
不到,Degree Centrality,0.4172154280338664
地方,Degree Centrality,0.7253057384760113
安排,Degree Centrality,0.5268109125117592
住房,Degree Centrality,0.22342427093132644
时间,Degree Centrality,0.638758231420508
小时,Degree Centrality,0.35559736594543745
访问,Degree Centrality,0.583725305738476
美国,Degree Centrality,0.7370649106302917
世界,Degree Centrality,0.6820319849482597
著名,Degree Centrality,0.38005644402634053
学术,Degree Centrality,0.21025399811853246
中心,Degree Centrality,0.5216368767638758
邀请,Degree Centrality,0.31138287864534336
学者,Degree Centrality,0.17968015051740358
环境,Degree Centrality,0.34054562558795864
类似,Degree Centrality,0.2539981185324553
北京,Degree Centrality,0.7064910630291628
森林,Degree Centrality,0.2699905926622766
开放,Degree Centrality,0.2257761053621825
科学家,Degree Centrality,0.3189087488240828
交流,Degree Centrality,0.30338664158043277
喜欢,Degree Centrality,0.19002822201317027
交谈,Degree Centrality,0.2333019755409219
印度,Degree Centrality,0.31514581373471307
意大利,Degree Centrality,0.332549388523048
日本,Degree Centrality,0.6782690498588899
历史,Degree Centrality,0.680620884289746
研究,Degree Centrality,0.6942615239887112
部门,Degree Centrality,0.6373471307619943
行政,Degree Centrality,0.30244590780809033
工作,Degree Centrality,0.8240827845719662
科学,Degree Centrality,0.5888993414863594
教授,Degree Centrality,0.3301975540921919
代表,Degree Centrality,0.6933207902163688
中国,Degree Centrality,0.8212605832549389
参加,Degree Centrality,0.7525870178739417
纪念,Degree Centrality,0.27281279397930386
诞生,Degree Centrality,0.16839134524929444
参观,Degree Centrality,0.429444967074318
成绩,Degree Centrality,0.4506114769520226
肯定,Degree Centrality,0.34477892756349954
发表,Degree Centrality,0.5686735653809972
称赞,Degree Centrality,0.20743179680150517
很大,Degree Centrality,0.6218250235183443
贡献,Degree Centrality,0.5465663217309502
大学,Degree Centrality,0.38005644402634053
增加,Degree Centrality,0.6491063029162747
关心,Degree Centrality,0.47648165569143935
有益,Degree Centrality,0.2257761053621825
谈到,Degree Centrality,0.504233301975541
回答,Degree Centrality,0.4209783631232361
收到,Degree Centrality,0.31091251175917217
人士,Degree Centrality,0.36970837253057387
来信,Degree Centrality,0.28033866415804326
实在,Degree Centrality,0.2333019755409219
答复,Degree Centrality,0.14016933207902163
结束,Degree Centrality,0.5399811853245532
离开,Degree Centrality,0.4957666980244591
工资,Degree Centrality,0.2521166509877705
科学研究,Degree Centrality,0.26575729068673565
国际,Degree Centrality,0.6425211665098777
鼓舞,Degree Centrality,0.2601128880526811
关怀,Degree Centrality,0.25634995296331137
知识分子,Degree Centrality,0.325964252116651
经历,Degree Centrality,0.30620884289746003
工作者,Degree Centrality,0.39604891815616183
科学技术,Degree Centrality,0.4393226716839135
现代化,Degree Centrality,0.6843838193791157
决心,Degree Centrality,0.47365945437441204
周总理,Degree Centrality,0.4703668861712136
榜样,Degree Centrality,0.21730950141110067
疾病,Degree Centrality,0.13405456255879586
斗争,Degree Centrality,0.6411100658513641
革命,Degree Centrality,0.7050799623706492
新华社,Degree Centrality,0.7285983066792098
总理,Degree Centrality,0.6288805268109126
会议,Degree Centrality,0.7168391345249294
政府,Degree Centrality,0.642991533396049
报告,Degree Centrality,0.5178739416745062
热烈,Degree Centrality,0.36500470366886173
上海,Degree Centrality,0.5865475070555033
国民经济,Degree Centrality,0.41815616180620885
调整,Degree Centrality,0.4905926622765757
情景,Degree Centrality,0.20931326434619005
听到,Degree Centrality,0.3339604891815616
改革,Degree Centrality,0.41439322671683915
提高,Degree Centrality,0.6566321730950141
方针,Degree Centrality,0.4717779868297272
行业,Degree Centrality,0.29303857008466605
带头,Degree Centrality,0.18673565380997179
光荣,Degree Centrality,0.2977422389463782
市场,Degree Centrality,0.4341486359360301
供应,Degree Centrality,0.41439322671683915
纺织,Degree Centrality,0.21307619943555975
上海市,Degree Centrality,0.30056444026340545
书记,Degree Centrality,0.3565380997177799
工人,Degree Centrality,0.6448730009407337
减少,Degree Centrality,0.46001881467544686
新建,Degree Centrality,0.24788334901222955
吸收,Degree Centrality,0.2431796801505174
农村,Degree Centrality,0.5865475070555033
建立,Degree Centrality,0.6904985888993415
生产,Degree Centrality,0.7304797742238947
国家,Degree Centrality,0.8174976481655691
措施,Degree Centrality,0.6077140169332079
发展,Degree Centrality,0.8010348071495766
工业,Degree Centrality,0.5799623706491063
先进,Degree Centrality,0.4995296331138288
水平,Degree Centrality,0.5404515522107244
建成,Degree Centrality,0.31702728127939794
技术,Degree Centrality,0.6401693320790216
工厂,Degree Centrality,0.5583254938852305
人民,Degree Centrality,0.8222013170272813
生活,Degree Centrality,0.7206020696142992
小组,Degree Centrality,0.3640639698965193
增长,Degree Centrality,0.444967074317968
党委书记,Degree Centrality,0.18955785512699908
发言,Degree Centrality,0.26904985888993416
气氛,Degree Centrality,0.26952022577610535
活跃,Degree Centrality,0.27469426152398874
采用,Degree Centrality,0.3805268109125118
品种,Degree Centrality,0.2944496707431797
钢铁,Degree Centrality,0.24506114769520226
战线,Degree Centrality,0.36265286923800566
钢材,Degree Centrality,0.13969896519285044
位置,Degree Centrality,0.18485418626528693
仓库,Degree Centrality,0.17591721542803387
打算,Degree Centrality,0.27986829727187207
产品,Degree Centrality,0.48400752587017876
石油,Degree Centrality,0.4280338664158043
电力,Degree Centrality,0.2295390404515522
出口,Degree Centrality,0.37629350893697083
试验,Degree Centrality,0.30338664158043277
数量,Degree Centrality,0.3471307619943556
拥有,Degree Centrality,0.3344308560677328
职工,Degree Centrality,0.532925682031985
总数,Degree Centrality,0.2013170272812794
包括,Degree Centrality,0.6382878645343368
技术人员,Degree Centrality,0.3504233301975541
机械,Degree Centrality,0.3029162746942615
拿出,Degree Centrality,0.2591721542803387
是从,Degree Centrality,0.41486359360301034
东西,Degree Centrality,0.46613358419567263
全国,Degree Centrality,0.7483537158984008
工程师,Degree Centrality,0.19285042333019756
商量,Degree Centrality,0.14628410159924743
搞好,Degree Centrality,0.45249294449670746
充分利用,Degree Centrality,0.2149576669802446
设备,Degree Centrality,0.4303857008466604
条件,Degree Centrality,0.6420507996237065
建设,Degree Centrality,0.7168391345249294
林彪,Degree Centrality,0.5818438381937912
干扰,Degree Centrality,0.3344308560677328
破坏,Degree Centrality,0.568203198494826
污染,Degree Centrality,0.1942615239887112
影响,Degree Centrality,0.671683913452493
群众,Degree Centrality,0.7549388523047977
意见,Degree Centrality,0.5804327375352776
国务院,Degree Centrality,0.3918156161806209
领导,Degree Centrality,0.7483537158984008
机关,Degree Centrality,0.4755409219190969
接受,Degree Centrality,0.5296331138287864
切实,Degree Centrality,0.33113828786453436
抓紧,Degree Centrality,0.26575729068673565
治理,Degree Centrality,0.14299153339604892
现象,Degree Centrality,0.48447789275634995
改变,Degree Centrality,0.5907808090310442
恢复,Degree Centrality,0.5997177798682973
方案,Degree Centrality,0.2958607714016933
负责同志,Degree Centrality,0.26152398871119475
调查,Degree Centrality,0.522107243650047
制订,Degree Centrality,0.3584195672624647
消除,Degree Centrality,0.30761994355597366
单位,Degree Centrality,0.6265286923800565
居民,Degree Centrality,0.3847601128880527
工艺,Degree Centrality,0.21025399811853246
成熟,Degree Centrality,0.18485418626528693
分散,Degree Centrality,0.22483537158984007
黑人,Degree Centrality,0.15051740357478835
种植,Degree Centrality,0.30009407337723426
美丽,Degree Centrality,0.17027281279397932
克服,Degree Centrality,0.3857008466603951
思想,Degree Centrality,0.6025399811853246
作风,Degree Centrality,0.3301975540921919
水泥,Degree Centrality,0.1665098777046096
建筑,Degree Centrality,0.31326434619002824
领导人,Degree Centrality,0.5620884289746002
政治,Degree Centrality,0.654280338664158
才能,Degree Centrality,0.5686735653809972
成效,Degree Centrality,0.18203198494825965
部队,Degree Centrality,0.5978363123236125
作用,Degree Centrality,0.6406396989651929
困难,Degree Centrality,0.5978363123236125
保护,Degree Centrality,0.4797742238946378
科研,Degree Centrality,0.3301975540921919
课题,Degree Centrality,0.17685794920037629
实践,Degree Centrality,0.47130761994355597
进展,Degree Centrality,0.29492003762935093
资金,Degree Centrality,0.37206020696142994
革新,Degree Centrality,0.215898400752587
市委,Degree Centrality,0.22765757290686736
提出,Degree Centrality,0.7398871119473189
控制,Degree Centrality,0.48071495766698025
旅游,Degree Centrality,0.2295390404515522
重点,Degree Centrality,0.4393226716839135
社会主义,Degree Centrality,0.687206020696143
城市,Degree Centrality,0.5413922859830668
广大干部,Degree Centrality,0.2497648165569144
目标,Degree Centrality,0.42709313264346194
劳动,Degree Centrality,0.5884289746001882
本报记者,Degree Centrality,0.215898400752587
伦敦,Degree Centrality,0.2187206020696143
报道,Degree Centrality,0.651928504233302
英国,Degree Centrality,0.49529633113828786
公布,Degree Centrality,0.2516462841015993
年度,Degree Centrality,0.12888052681091253
预算,Degree Centrality,0.15286923800564442
目的,Degree Centrality,0.5145813734713076
关系,Degree Centrality,0.6834430856067732
报纸,Degree Centrality,0.4468485418626529
电视,Degree Centrality,0.1947318908748824
内容,Degree Centrality,0.4666039510818438
失业,Degree Centrality,0.1001881467544685
状况,Degree Centrality,0.4412041392285983
数字,Degree Centrality,0.2568203198494826
连续,Degree Centrality,0.3579492003762935
下降,Degree Centrality,0.33160865475070556
工业生产,Degree Centrality,0.23047977422389465
竞争,Degree Centrality,0.15286923800564442
贸易,Degree Centrality,0.3433678269049859
面对,Degree Centrality,0.3015051740357479
形势,Degree Centrality,0.4924741298212606
担心,Degree Centrality,0.312793979303857
道理,Degree Centrality,0.25258701787394167
出售,Degree Centrality,0.2285983066792098
