Node,Centrality Type,Score
新华社,Degree Centrality,0.5824400204185809
北京,Degree Centrality,0.4502297090352221
来自,Degree Centrality,0.3358856559469117
中国,Degree Centrality,0.7493619193466055
成员,Degree Centrality,0.4563552833078101
中华人民共和国,Degree Centrality,0.44818785094435937
委员会,Degree Centrality,0.4997447677386422
邀请,Degree Centrality,0.19857069933639612
革命,Degree Centrality,0.8351199591628382
群众,Degree Centrality,0.7947932618683002
观看,Degree Centrality,0.19857069933639612
乒乓球,Degree Centrality,0.2848392036753446
表演,Degree Centrality,0.2026544155181215
全世界,Degree Centrality,0.3767228177641654
人民,Degree Centrality,0.855538540071465
美国,Degree Centrality,0.6738131699846861
侵略者,Degree Centrality,0.37417049515058703
走狗,Degree Centrality,0.3945890760592139
热烈,Degree Centrality,0.4012251148545176
友好,Degree Centrality,0.4170495150587034
气氛,Degree Centrality,0.24247064828994386
李先念,Degree Centrality,0.13527309851965288
同志,Degree Centrality,0.7621235324144973
领导,Degree Centrality,0.6809596733027055
陪同,Degree Centrality,0.18887187340479838
朋友,Degree Centrality,0.4175599795814191
贵宾,Degree Centrality,0.23226135783563043
柬埔寨,Degree Centrality,0.5313935681470138
民族,Degree Centrality,0.5579377233282287
阵线,Degree Centrality,0.2542113323124043
主席,Degree Centrality,0.4624808575803982
王国,Degree Centrality,0.20367534456355285
民族团结,Degree Centrality,0.22511485451761104
政府,Degree Centrality,0.5982644206227667
夫人,Degree Centrality,0.22358346094946402
大臣,Degree Centrality,0.12200102092904544
将军,Degree Centrality,0.1618172537008678
部长,Degree Centrality,0.33537519142419603
建筑,Degree Centrality,0.16028586013272078
设计,Degree Centrality,0.31342521694742215
国家,Degree Centrality,0.7830525778458397
院长,Degree Centrality,0.06533945890760592
越南民主共和国,Degree Centrality,0.3215926493108729
老挝,Degree Centrality,0.47217968351199596
日本,Degree Centrality,0.6355283307810108
协会,Degree Centrality,0.20163348647269017
新闻,Degree Centrality,0.2327718223583461
亚非,Degree Centrality,0.25472179683512
工作者,Degree Centrality,0.27514037774374683
