Node,Centrality Type,Score
新华社,Degree Centrality,0.5897903372835004
济南,Degree Centrality,0.14949863263445762
记者,Degree Centrality,0.7260711030082042
国务院,Degree Centrality,0.487693710118505
总理,Degree Centrality,0.5355515041020966
考察,Degree Centrality,0.4038286235186873
山东,Degree Centrality,0.3473108477666363
加快,Degree Centrality,0.5296262534184139
改革开放,Degree Centrality,0.6080218778486782
步伐,Degree Centrality,0.3919781221513218
经济,Degree Centrality,0.7666362807657247
发展,Degree Centrality,0.7971741112123975
狠抓,Degree Centrality,0.1845943482224248
能源,Degree Centrality,0.3076572470373746
交通,Degree Centrality,0.3887876025524157
建设,Degree Centrality,0.7215132178669097
效益,Degree Centrality,0.40018231540565175
速度,Degree Centrality,0.3851412944393801
黄河,Degree Centrality,0.2228805834092981
潜力,Degree Centrality,0.2716499544211486
值得,Degree Centrality,0.29307201458523247
开发,Degree Centrality,0.5610756608933455
地区,Degree Centrality,0.7374658158614402
国民经济,Degree Centrality,0.3673655423883318
发挥,Degree Centrality,0.5742935278030994
资源,Degree Centrality,0.4161349134001823
技术,Degree Centrality,0.6672743846855059
人才,Degree Centrality,0.45259799453053784
优势,Degree Centrality,0.45624430264357335
全国,Degree Centrality,0.7629899726526891
区域,Degree Centrality,0.3053783044667274
关系,Degree Centrality,0.650865998176846
调查,Degree Centrality,0.5565177757520511
研究,Degree Centrality,0.6973564266180492
广东,Degree Centrality,0.410665451230629
现场,Degree Centrality,0.27848678213309025
工人,Degree Centrality,0.5086599817684594
农业,Degree Centrality,0.5865998176845943
项目,Degree Centrality,0.5610756608933455
山东省,Degree Centrality,0.31175934366453967
成就,Degree Centrality,0.37830446672743845
开放,Degree Centrality,0.49316317228805834
很大,Degree Centrality,0.5474020054694622
希望,Degree Centrality,0.6736554238833181
指出,Degree Centrality,0.654056517775752
邓小平,Degree Centrality,0.42069279854147673
同志,Degree Centrality,0.723792160437557
谈话,Degree Centrality,0.35733819507748404
会议,Degree Centrality,0.649954421148587
精神,Degree Centrality,0.6148587055606198
发表,Degree Centrality,0.5118505013673655
人民,Degree Centrality,0.7529626253418413
阶段,Degree Centrality,0.43755697356426615
特色,Degree Centrality,0.41795806745670006
加速,Degree Centrality,0.3518687329079307
落实,Degree Centrality,0.4234275296262534
形势,Degree Centrality,0.5100273473108478
水平,Degree Centrality,0.601640838650866
状况,Degree Centrality,0.4635369188696445
战略,Degree Centrality,0.4220601640838651
实力,Degree Centrality,0.33682771194165906
市场,Degree Centrality,0.650865998176846
需求,Degree Centrality,0.32315405651777573
作出,Degree Centrality,0.6103008204193254
安排,Degree Centrality,0.47584320875113945
生产,Degree Centrality,0.6932543299908842
投入,Degree Centrality,0.4772105742935278
增加,Degree Centrality,0.613947128532361
经济效益,Degree Centrality,0.4051959890610757
理想,Degree Centrality,0.29717411121239745
产品,Degree Centrality,0.5861440291704649
表现,Degree Centrality,0.5004557885141294
增强,Degree Centrality,0.5027347310847766
观念,Degree Centrality,0.39562443026435734
部门,Degree Centrality,0.6563354603463992
包括,Degree Centrality,0.6490428441203282
原料,Degree Centrality,0.20191431175934366
资金,Degree Centrality,0.5036463081130356
供应,Degree Centrality,0.27666362807657247
走向,Degree Centrality,0.3477666362807657
情况,Degree Centrality,0.7465815861440291
地方,Degree Centrality,0.6841385597082953
通讯,Degree Centrality,0.23883318140382861
基础,Degree Centrality,0.6226071103008204
条件,Degree Centrality,0.6385597082953509
解决,Degree Centrality,0.6964448495897904
提到,Degree Centrality,0.2178669097538742
谈到,Degree Centrality,0.43527803099361895
国家,Degree Centrality,0.7980856882406563
只能,Degree Centrality,0.4266180492251595
出发,Degree Centrality,0.4275296262534184
内地,Degree Centrality,0.29945305378304465
联合,Degree Centrality,0.5861440291704649
基地,Degree Centrality,0.40200546946216953
制定,Degree Centrality,0.5141294439380127
搞好,Degree Centrality,0.4129443938012762
石油,Degree Centrality,0.35551504102096626
中心,Degree Centrality,0.6203281677301732
产业,Degree Centrality,0.365542388331814
规划,Degree Centrality,0.3701002734731085
重视,Degree Centrality,0.544211485870556
先进,Degree Centrality,0.5159525979945305
提高,Degree Centrality,0.6595259799453054
改革,Degree Centrality,0.6795806745670009
社会主义,Degree Centrality,0.613035551504102
做出,Degree Centrality,0.4567000911577028
成绩,Degree Centrality,0.44895168641750227
努力,Degree Centrality,0.6403828623518687
采用,Degree Centrality,0.41795806745670006
团结,Degree Centrality,0.3723792160437557
协作,Degree Centrality,0.23655423883318139
贡献,Degree Centrality,0.5004557885141294
负责同志,Degree Centrality,0.18231540565177756
听取,Degree Centrality,0.25979945305378305
汇报,Degree Centrality,0.23199635369188695
天津,Degree Centrality,0.3509571558796718
本报记者,Degree Centrality,0.3659981768459435
报道,Degree Centrality,0.6636280765724704
展开,Degree Centrality,0.34092980856882404
试点,Degree Centrality,0.30127620783956244
推进,Degree Centrality,0.37192342752962626
探索,Degree Centrality,0.3787602552415679
整体,Degree Centrality,0.29398359161349136
提供,Degree Centrality,0.6686417502278943
有益,Degree Centrality,0.2502278942570647
经验,Degree Centrality,0.5469462169553327
委员会,Degree Centrality,0.5615314494074749
工作,Degree Centrality,0.8044667274384686
全体,Degree Centrality,0.3459434822242479
