Node,Centrality Type,Score
新华社,Degree Centrality,0.7047443574389682
记者,Degree Centrality,0.6536158452326117
报道,Degree Centrality,0.672961768770152
地区,Degree Centrality,0.7457392906494703
国营,Degree Centrality,0.2616305849838784
集体,Degree Centrality,0.5145094426531552
个体,Degree Centrality,0.17871948410870567
竞争,Degree Centrality,0.3251957623215108
繁荣,Degree Centrality,0.29064947029018884
充分发挥,Degree Centrality,0.3519115614923998
作用,Degree Centrality,0.6711192998618148
经营,Degree Centrality,0.48502994011976047
饭店,Degree Centrality,0.2349147858129894
补充,Degree Centrality,0.27913403961308153
群众,Degree Centrality,0.7590971902349148
合作,Degree Centrality,0.5338553661906955
顾客,Degree Centrality,0.24458774758175955
研究,Degree Centrality,0.7125748502994013
做法,Degree Centrality,0.4431137724550898
行政,Degree Centrality,0.37770612620912025
希望,Degree Centrality,0.6748042376784892
办法,Degree Centrality,0.6232151082450483
对方,Degree Centrality,0.24643021649009675
生活,Degree Centrality,0.7328420082911101
改善,Degree Centrality,0.5131275909719024
管理,Degree Centrality,0.6075541225241824
动力,Degree Centrality,0.23076923076923078
发展,Degree Centrality,0.7968678028558268
正确,Degree Centrality,0.5080608014739751
职工,Degree Centrality,0.5711653615845232
开辟,Degree Centrality,0.30999539382772917
渠道,Degree Centrality,0.24320589590050667
决不能,Degree Centrality,0.2570244127130355
设备,Degree Centrality,0.4444956241363427
社会,Degree Centrality,0.6867802855826808
搞好,Degree Centrality,0.45693228926761864
恢复,Degree Centrality,0.605251036388761
传统,Degree Centrality,0.48134500230308613
摆脱,Degree Centrality,0.2542607093505297
抓住,Degree Centrality,0.2551819438046983
办好,Degree Centrality,0.24550898203592814
较大,Degree Centrality,0.3523721787194841
降低,Degree Centrality,0.33026255181943803
销售,Degree Centrality,0.3141409488714878
供应,Degree Centrality,0.4647627821280516
单位,Degree Centrality,0.6388760939659144
增加,Degree Centrality,0.6490096729617688
提高,Degree Centrality,0.6748042376784892
调整,Degree Centrality,0.5145094426531552
劳动,Degree Centrality,0.5900506678949793
组织,Degree Centrality,0.7683095347766007
延长,Degree Centrality,0.190234914785813
提前,Degree Centrality,0.24689083371718104
服务,Degree Centrality,0.5444495624136343
电话,Degree Centrality,0.22432058959005066
项目,Degree Centrality,0.4394288346384155
带来,Degree Centrality,0.48595117457392906
增长,Degree Centrality,0.4698295716259788
月份,Degree Centrality,0.2961768770152004
去年同期,Degree Centrality,0.1906955320128973
北京,Degree Centrality,0.7116536158452327
中共中央,Degree Centrality,0.19207738369415017
主席,Degree Centrality,0.4702901888530631
李先念,Degree Centrality,0.14094887148779364
今天下午,Degree Centrality,0.2740672501151543
赞扬,Degree Centrality,0.34960847535697837
同志,Degree Centrality,0.7968678028558268
中国,Degree Centrality,0.8000921234454169
友谊,Degree Centrality,0.3413173652694611
作出,Degree Centrality,0.6204514048825426
贡献,Degree Centrality,0.4896361123906034
会见,Degree Centrality,0.3408567480423768
亲切,Degree Centrality,0.28512206356517733
来到,Degree Centrality,0.4062643942883464
有利于,Degree Centrality,0.4394288346384155
越南,Degree Centrality,0.5416858590511285
广大干部,Degree Centrality,0.23675725472132658
人民,Degree Centrality,0.8079226163058498
满意,Degree Centrality,0.29111008751727313
战争,Degree Centrality,0.46706586826347307
建设,Degree Centrality,0.7052049746660525
国家,Degree Centrality,0.8185168125287886
集团,Degree Centrality,0.3528327959465684
不了,Degree Centrality,0.3735605711653616
身体,Degree Centrality,0.21741133118378628
在座,Degree Centrality,0.0916628281897743
委员,Degree Centrality,0.3583602026715799
国务院,Degree Centrality,0.4325195762321511
总理,Degree Centrality,0.517273146015661
部长,Degree Centrality,0.4269921695071396
广州,Degree Centrality,0.3210502072777522
领导,Degree Centrality,0.753109166282819
党员,Degree Centrality,0.4214647627821281
