Node,Centrality Type,Score
新华社,Degree Centrality,0.4726522187822497
延安,Degree Centrality,0.326109391124871
波兰,Degree Centrality,0.1563467492260062
自由,Degree Centrality,0.37358101135190913
全国,Degree Centrality,0.3942208462332301
会议,Degree Centrality,0.5201238390092879
热烈,Degree Centrality,0.2760577915376677
集会,Degree Centrality,0.1635706914344685
政府,Degree Centrality,0.652218782249742
选举,Degree Centrality,0.25799793601651183
运动,Degree Centrality,0.6052631578947368
方式,Degree Centrality,0.26728586171310625
发生,Degree Centrality,0.392672858617131
提出,Degree Centrality,0.5815273477812177
美国,Degree Centrality,0.6480908152734778
答复,Degree Centrality,0.16202270381836945
基础,Degree Centrality,0.3611971104231166
法律,Degree Centrality,0.1434468524251806
外国,Degree Centrality,0.22961816305469554
干涉,Degree Centrality,0.20639834881320948
本报讯,Degree Centrality,0.2027863777089783
塔斯社,Degree Centrality,0.18008255933952527
电据,Degree Centrality,0.13157894736842105
报纸,Degree Centrality,0.3962848297213622
出席,Degree Centrality,0.15376676986584106
代表,Degree Centrality,0.4989680082559339
赞成,Degree Centrality,0.1264189886480908
民主党派,Degree Centrality,0.07327141382868936
职工,Degree Centrality,0.3204334365325077
集团,Degree Centrality,0.2683178534571723
纲领,Degree Centrality,0.10990712074303405
市长,Degree Centrality,0.07275541795665634
党员,Degree Centrality,0.25799793601651183
尖锐,Degree Centrality,0.10784313725490195
政策,Degree Centrality,0.46078431372549017
破坏,Degree Centrality,0.3673890608875129
翻身,Degree Centrality,0.4809081527347781
农民,Degree Centrality,0.586687306501548
感谢,Degree Centrality,0.07585139318885448
毛主席,Degree Centrality,0.29102167182662536
全村,Degree Centrality,0.3529411764705882
写道,Degree Centrality,0.11867905056759545
领导,Degree Centrality,0.5902992776057792
东西,Degree Centrality,0.37822497420020634
道路,Degree Centrality,0.25128998968008254
同志,Degree Centrality,0.5737874097007224
拥护,Degree Centrality,0.24097007223942207
记者,Degree Centrality,0.39112487100103194
评论,Degree Centrality,0.19865841073271412
蒋介石,Degree Centrality,0.5732714138286893
发表,Degree Centrality,0.35552115583075333
工作,Degree Centrality,0.6800825593395252
妄图,Degree Centrality,0.07997936016511867
责任,Degree Centrality,0.21878224974200206
解放区,Degree Centrality,0.49174406604747156
人民,Degree Centrality,0.7352941176470588
土地,Degree Centrality,0.4375644994840041
城市,Degree Centrality,0.26728586171310625
进攻,Degree Centrality,0.36945304437564497
命令,Degree Centrality,0.3116615067079463
开会,Degree Centrality,0.3034055727554179
我军,Degree Centrality,0.3013415892672858
占领,Degree Centrality,0.22239422084623323
地点,Degree Centrality,0.10268317853457172
秘密,Degree Centrality,0.1873065015479876
利用,Degree Centrality,0.3591331269349845
借口,Degree Centrality,0.1568627450980392
政治,Degree Centrality,0.49999999999999994
战略,Degree Centrality,0.1418988648090815
公开,Degree Centrality,0.2982456140350877
作战,Degree Centrality,0.370485036119711
对付,Degree Centrality,0.12074303405572755
停止,Degree Centrality,0.29721362229102166
军队,Degree Centrality,0.4226006191950464
调动,Degree Centrality,0.08875128998968007
违法,Degree Centrality,0.02373581011351909
抗议,Degree Centrality,0.217750257997936
东北,Degree Centrality,0.35397316821465424
华北,Degree Centrality,0.15995872033023734
日益,Degree Centrality,0.22703818369453044
合作,Degree Centrality,0.3302373581011352
签订,Degree Centrality,0.15531475748194012
拒绝,Degree Centrality,0.26676986584107326
实行,Degree Centrality,0.47884416924664597
南京,Degree Centrality,0.2807017543859649
谈判,Degree Centrality,0.18317853457172342
成功,Degree Centrality,0.22033023735810112
布置,Degree Centrality,0.2022703818369453
李先念,Degree Centrality,0.012899896800825593
将军,Degree Centrality,0.26418988648090813
主持,Degree Centrality,0.08359133126934984
计划,Degree Centrality,0.6057791537667698
地区,Degree Centrality,0.4375644994840041
长江,Degree Centrality,0.06707946336429307
详细,Degree Centrality,0.16924664602683176
部队,Degree Centrality,0.5139318885448916
支持,Degree Centrality,0.32817337461300305
发动,Degree Centrality,0.41950464396284826
宣传,Degree Centrality,0.40041279669762636
作用,Degree Centrality,0.34055727554179566
前线,Degree Centrality,0.3766769865841073
机关,Degree Centrality,0.4267285861713106
人士,Degree Centrality,0.19143446852425178
事实,Degree Centrality,0.36326109391124867
军民,Degree Centrality,0.25748194014447884
军事,Degree Centrality,0.42776057791537664
位置,Degree Centrality,0.07946336429308565
恢复,Degree Centrality,0.36171310629514963
路线,Degree Centrality,0.18627450980392155
贯彻,Degree Centrality,0.22187822497420018
宪法,Degree Centrality,0.18988648090815272
取消,Degree Centrality,0.21878224974200206
纽约,Degree Centrality,0.16821465428276572
民族,Degree Centrality,0.3317853457172342
全体,Degree Centrality,0.4226006191950464
经济,Degree Centrality,0.4938080495356037
失败,Degree Centrality,0.2549019607843137
国民党,Degree Centrality,0.4509803921568627
手段,Degree Centrality,0.15737874097007223
才能,Degree Centrality,0.3508771929824561
推翻,Degree Centrality,0.10010319917440659
阻止,Degree Centrality,0.16563467492260062
趋势,Degree Centrality,0.03663570691434468
学会,Degree Centrality,0.1635706914344685
太平洋,Degree Centrality,0.0588235294117647
加拿大,Degree Centrality,0.12125902992776057
讨论,Degree Centrality,0.478328173374613
中国,Degree Centrality,0.6222910216718266
中国政府,Degree Centrality,0.08720330237358101
产业,Degree Centrality,0.06346749226006192
工会,Degree Centrality,0.23168214654282765
联合会,Degree Centrality,0.17801857585139316
工人,Degree Centrality,0.5118679050567595
共产主义,Degree Centrality,0.09649122807017543
共产党,Degree Centrality,0.4200206398348813
积极分子,Degree Centrality,0.29308565531475744
局面,Degree Centrality,0.1718266253869969
很大,Degree Centrality,0.3379772961816305
体会,Degree Centrality,0.09597523219814241
介绍,Degree Centrality,0.21207430340557273
训练,Degree Centrality,0.2729618163054695
封建,Degree Centrality,0.3224974200206398
势力,Degree Centrality,0.23426212590299275
威胁,Degree Centrality,0.25748194014447884
会员,Degree Centrality,0.22961816305469554
群众,Degree Centrality,0.6950464396284829
行政,Degree Centrality,0.20123839009287925
动员,Degree Centrality,0.38854489164086686
贫农,Degree Centrality,0.31527347781217746
参加,Degree Centrality,0.5928792569659442
吸收,Degree Centrality,0.1723426212590299
分子,Degree Centrality,0.3013415892672858
启发,Degree Centrality,0.22549019607843135
农村,Degree Centrality,0.3353973168214654
组织,Degree Centrality,0.6486068111455108
打开,Degree Centrality,0.14447884416924664
重点,Degree Centrality,0.17595459236326108
肯定,Degree Centrality,0.13106295149638802
大胆,Degree Centrality,0.19607843137254902
解决,Degree Centrality,0.5077399380804953
经验,Degree Centrality,0.4401444788441692
找到,Degree Centrality,0.15737874097007223
特务,Degree Centrality,0.3224974200206398
干部,Degree Centrality,0.544891640866873
缺点,Degree Centrality,0.20020639834881318
态度,Degree Centrality,0.2951496388028896
镇压,Degree Centrality,0.21001031991744065
结束,Degree Centrality,0.31836945304437564
自动,Degree Centrality,0.3307533539731682
脱离,Degree Centrality,0.13519091847265222
生产,Degree Centrality,0.5975232198142414
意见,Degree Centrality,0.38906088751289986
相结合,Degree Centrality,0.15531475748194012
执行,Degree Centrality,0.33281733746130027
来到,Degree Centrality,0.108875128998968
原则,Degree Centrality,0.3080495356037151
小组,Degree Centrality,0.33281733746130027
机械,Degree Centrality,0.09287925696594426
人数,Degree Centrality,0.16666666666666666
情况,Degree Centrality,0.4778121775025799
单位,Degree Centrality,0.261609907120743
大学生,Degree Centrality,0.05727554179566563
事件,Degree Centrality,0.20846233230134156
游行,Degree Centrality,0.13983488132094943
学生,Degree Centrality,0.42776057791537664
领袖,Degree Centrality,0.282249742002064
妇女界,Degree Centrality,0.010835913312693497
上海,Degree Centrality,0.3292053663570691
团体,Degree Centrality,0.22549019607843135
宣言,Degree Centrality,0.16563467492260062
妇女,Degree Centrality,0.4685242518059855
打死,Degree Centrality,0.1413828689370485
负责,Degree Centrality,0.3529411764705882
社论,Degree Centrality,0.20846233230134156
理解,Degree Centrality,0.0392156862745098
犯罪,Degree Centrality,0.021671826625386994
反抗,Degree Centrality,0.17285861713106293
指出,Degree Centrality,0.46955624355005154
办法,Degree Centrality,0.4969040247678018
民间,Degree Centrality,0.09287925696594426
重视,Degree Centrality,0.16563467492260062
和平,Degree Centrality,0.4107327141382869
日报,Degree Centrality,0.1475748194014448
事情,Degree Centrality,0.2786377708978328
口号,Degree Centrality,0.3591331269349845
展开,Degree Centrality,0.36635706914344685
互助,Degree Centrality,0.3679050567595459
庆祝,Degree Centrality,0.15170278637770895
发现,Degree Centrality,0.36326109391124867
拿出,Degree Centrality,0.15737874097007223
斗争,Degree Centrality,0.6057791537667698
粮食,Degree Centrality,0.3808049535603715
农具,Degree Centrality,0.12951496388028894
平均,Degree Centrality,0.24458204334365324
听到,Degree Centrality,0.19298245614035087
送到,Degree Centrality,0.12177502579979359
民主,Degree Centrality,0.5913312693498451
地方,Degree Centrality,0.5020639834881321
武装,Degree Centrality,0.37977296181630543
阵地,Degree Centrality,0.17492260061919504
保护,Degree Centrality,0.2481940144478844
利益,Degree Centrality,0.3379772961816305
抵达,Degree Centrality,0.07275541795665634
市场,Degree Centrality,0.19453044375644993
拥有,Degree Centrality,0.17492260061919504
人口,Degree Centrality,0.17027863777089783
成立,Degree Centrality,0.4287925696594427
商业,Degree Centrality,0.15737874097007223
统治,Degree Centrality,0.3421052631578947
时期,Degree Centrality,0.3132094943240454
繁荣,Degree Centrality,0.08978328173374613
较大,Degree Centrality,0.08617131062951496
增加,Degree Centrality,0.4200206398348813
告诉,Degree Centrality,0.23477812177502577
生活,Degree Centrality,0.5159958720330237
改善,Degree Centrality,0.21310629514963877
负担,Degree Centrality,0.2507739938080495
居民,Degree Centrality,0.19607843137254902
伪军,Degree Centrality,0.15944272445820432
极大,Degree Centrality,0.22755417956656346
济南,Degree Centrality,0.08359133126934984
飞机,Degree Centrality,0.1764705882352941
轰炸,Degree Centrality,0.07739938080495355
孩子,Degree Centrality,0.17595459236326108
母亲,Degree Centrality,0.12693498452012383
战士,Degree Centrality,0.44685242518059853
原有,Degree Centrality,0.1418988648090815
释放,Degree Centrality,0.10371517027863776
予以,Degree Centrality,0.2807017543859649
抗日,Degree Centrality,0.13364293085655313
英雄,Degree Centrality,0.3384932920536635
山东,Degree Centrality,0.20949432404540763
秩序,Degree Centrality,0.1331269349845201
世界,Degree Centrality,0.3622291021671826
委员会,Degree Centrality,0.4592363261093911
闭幕,Degree Centrality,0.05830753353973168
程序,Degree Centrality,0.08513931888544891
决议,Degree Centrality,0.3219814241486068
呼吁,Degree Centrality,0.1547987616099071
建立,Degree Centrality,0.4834881320949432
加紧,Degree Centrality,0.21259029927760575
联合国,Degree Centrality,0.2265221878224974
西班牙,Degree Centrality,0.11506707946336428
大使,Degree Centrality,0.0717234262125903
号召,Degree Centrality,0.4551083591331269
援助,Degree Centrality,0.29308565531475744
同情,Degree Centrality,0.15944272445820432
殖民地,Degree Centrality,0.17131062951496387
独立,Degree Centrality,0.3353973168214654
希腊,Degree Centrality,0.23942208462332298
迫害,Degree Centrality,0.10423116615067078
国际,Degree Centrality,0.3095975232198142
机构,Degree Centrality,0.2481940144478844
委员,Degree Centrality,0.1934984520123839
得以,Degree Centrality,0.12693498452012383
名义,Degree Centrality,0.10216718266253869
国家,Degree Centrality,0.5061919504643962
活动,Degree Centrality,0.4246646026831785
派遣,Degree Centrality,0.1259029927760578
拉丁美洲,Degree Centrality,0.0784313725490196
代表团,Degree Centrality,0.2507739938080495
印度,Degree Centrality,0.16821465428276572
研究,Degree Centrality,0.4282765737874097
调查,Degree Centrality,0.29772961816305465
方案,Degree Centrality,0.10268317853457172
谴责,Degree Centrality,0.12951496388028894
社会主义,Degree Centrality,0.2022703818369453
违反,Degree Centrality,0.12693498452012383
团结,Degree Centrality,0.3864809081527347
通知,Degree Centrality,0.15118679050567593
大会,Degree Centrality,0.47110423116615063
莫斯科,Degree Centrality,0.2652218782249742
解放,Degree Centrality,0.37616099071207426
控制,Degree Centrality,0.2961816305469556
辉煌,Degree Centrality,0.08875128998968007
胜利,Degree Centrality,0.5103199174406604
迎接,Degree Centrality,0.16615067079463364
全军,Degree Centrality,0.08720330237358101
住宅,Degree Centrality,0.07275541795665634
纪念,Degree Centrality,0.1852425180598555
老人,Degree Centrality,0.06862745098039215
改为,Degree Centrality,0.10835913312693497
剥削,Degree Centrality,0.2115583075335397
地主,Degree Centrality,0.523735810113519
广场,Degree Centrality,0.06449948400412796
劳动,Degree Centrality,0.4055727554179566
紧张,Degree Centrality,0.27192982456140347
战争,Degree Centrality,0.4974200206398348
形势,Degree Centrality,0.2420020639834881
敌人,Degree Centrality,0.4881320949432404
车辆,Degree Centrality,0.05624355005159958
物资,Degree Centrality,0.2724458204334365
阴谋,Degree Centrality,0.2585139318885449
村庄,Degree Centrality,0.3116615067079463
运输,Degree Centrality,0.30082559339525283
大队,Degree Centrality,0.2807017543859649
发展,Degree Centrality,0.5495356037151702
打击,Degree Centrality,0.27347781217750256
队长,Degree Centrality,0.1418988648090815
供给,Degree Centrality,0.2745098039215686
设立,Degree Centrality,0.18833849329205365
休息,Degree Centrality,0.15118679050567593
据统计,Degree Centrality,0.050051599587203295
英勇,Degree Centrality,0.24097007223942207
奋斗,Degree Centrality,0.22961816305469554
消灭,Degree Centrality,0.37925696594427244
配合,Degree Centrality,0.2868937048503612
兴奋,Degree Centrality,0.1981424148606811
光荣,Degree Centrality,0.25748194014447884
粉碎,Degree Centrality,0.19607843137254902
艰苦,Degree Centrality,0.15531475748194012
过程,Degree Centrality,0.2332301341589267
给予,Degree Centrality,0.24767801857585137
城镇,Degree Centrality,0.10061919504643962
乡村,Degree Centrality,0.19453044375644993
高度,Degree Centrality,0.2069143446852425
信心,Degree Centrality,0.26006191950464397
克服,Degree Centrality,0.34262125902992774
思想,Degree Centrality,0.5134158926728586
情绪,Degree Centrality,0.3642930856553147
教育,Degree Centrality,0.4442724458204334
前途,Degree Centrality,0.1811145510835913
条件,Degree Centrality,0.3771929824561403
提高,Degree Centrality,0.48194014447884415
严肃,Degree Centrality,0.06656346749226005
纪律,Degree Centrality,0.17905056759545923
积极性,Degree Centrality,0.15944272445820432
岗位,Degree Centrality,0.07223942208462332
习惯,Degree Centrality,0.11093911248710009
保证,Degree Centrality,0.4664602683178534
技术,Degree Centrality,0.3611971104231166
学习,Degree Centrality,0.4050567595459236
紧密,Degree Centrality,0.03199174406604747
政权,Degree Centrality,0.2585139318885449
支部,Degree Centrality,0.15737874097007223
指战员,Degree Centrality,0.14705882352941174
整理,Degree Centrality,0.18833849329205365
创造,Degree Centrality,0.3467492260061919
发扬,Degree Centrality,0.22187822497420018
改造,Degree Centrality,0.2595459236326109
立场,Degree Centrality,0.217750257997936
推进,Degree Centrality,0.12280701754385964
表扬,Degree Centrality,0.25748194014447884
培养,Degree Centrality,0.21413828689370484
推动,Degree Centrality,0.2941176470588235
落后,Degree Centrality,0.28637770897832815
现象,Degree Centrality,0.261609907120743
敌军,Degree Centrality,0.08307533539731682
增长,Degree Centrality,0.11300309597523218
内容,Degree Centrality,0.2698658410732714
机会,Degree Centrality,0.20381836945304435
艰巨,Degree Centrality,0.053663570691434466
做好,Degree Centrality,0.12383900928792568
战友,Degree Centrality,0.03611971104231166
关系,Degree Centrality,0.39576883384932915
香港,Degree Centrality,0.10010319917440659
知识分子,Degree Centrality,0.12074303405572755
传统,Degree Centrality,0.11713106295149638
高涨,Degree Centrality,0.22342621259029927
走向,Degree Centrality,0.20175438596491227
社会,Degree Centrality,0.2951496388028896
服务,Degree Centrality,0.3369453044375645
文化,Degree Centrality,0.32817337461300305
感到,Degree Centrality,0.26006191950464397
开辟,Degree Centrality,0.12074303405572755
读者,Degree Centrality,0.15789473684210525
鼓励,Degree Centrality,0.25541795665634676
希望,Degree Centrality,0.36687306501547984
作者,Degree Centrality,0.10939112487100103
形式,Degree Centrality,0.2905056759545923
切实,Degree Centrality,0.1480908152734778
开放,Degree Centrality,0.06501547987616099
广告,Degree Centrality,0.02631578947368421
英国,Degree Centrality,0.4200206398348813
兄弟,Degree Centrality,0.15944272445820432
革新,Degree Centrality,0.022187822497420018
办事,Degree Centrality,0.09287925696594426
电影,Degree Centrality,0.038183694530443756
成效,Degree Centrality,0.019091847265221878
真理,Degree Centrality,0.09494324045407636
打算,Degree Centrality,0.14241486068111453
方向,Degree Centrality,0.21826625386996903
筹备,Degree Centrality,0.09597523219814241
顾问,Degree Centrality,0.08823529411764705
交换,Degree Centrality,0.12538699690402474
知识,Degree Centrality,0.07739938080495355
科学,Degree Centrality,0.1940144478844169
关心,Degree Centrality,0.17337461300309595
综合,Degree Centrality,0.18163054695562433
采用,Degree Centrality,0.18369453044375644
文艺,Degree Centrality,0.16666666666666666
留下,Degree Centrality,0.13209494324045407
动手,Degree Centrality,0.12177502579979359
生动,Degree Centrality,0.11971104231166149
语言,Degree Centrality,0.05159958720330237
文字,Degree Centrality,0.07585139318885448
成熟,Degree Centrality,0.10732714138286893
修改,Degree Centrality,0.16047471620227036
补充,Degree Centrality,0.19556243550051597
电台,Degree Centrality,0.09855521155830753
南北,Degree Centrality,0.10629514963880288
小时,Degree Centrality,0.20330237358101133
正式,Degree Centrality,0.23942208462332298
损害,Degree Centrality,0.11506707946336428
主权,Degree Centrality,0.11713106295149638
联合,Degree Centrality,0.36016511867905054
撤出,Degree Centrality,0.10010319917440659
包括,Degree Centrality,0.37616099071207426
文件,Degree Centrality,0.12332301341589266
市民,Degree Centrality,0.1785345717234262
同学,Degree Centrality,0.17079463364293085
天津,Degree Centrality,0.1501547987616099
工业,Degree Centrality,0.3544891640866873
中学,Degree Centrality,0.11300309597523218
中心,Degree Centrality,0.3163054695562435
劳力,Degree Centrality,0.30237358101135187
计算,Degree Centrality,0.22291021671826625
只能,Degree Centrality,0.20794633642930854
纺织,Degree Centrality,0.31217750257997934
骨干,Degree Centrality,0.18575851393188852
核心,Degree Centrality,0.09545923632610938
开幕,Degree Centrality,0.07791537667698657
日子,Degree Centrality,0.12022703818369453
情形,Degree Centrality,0.36326109391124867
变化,Degree Centrality,0.18421052631578946
觉悟,Degree Centrality,0.217750257997936
欢呼,Degree Centrality,0.07894736842105263
明白,Degree Centrality,0.19556243550051597
协议,Degree Centrality,0.2027863777089783
反动派,Degree Centrality,0.3513931888544891
制度,Degree Centrality,0.3116615067079463
总统,Degree Centrality,0.16202270381836945
声明,Degree Centrality,0.26883384932920534
美帝国主义,Degree Centrality,0.28328173374613
外交,Degree Centrality,0.130546955624355
内政,Degree Centrality,0.12022703818369453
法国,Degree Centrality,0.35190918472652216
制定,Degree Centrality,0.1475748194014448
违背,Degree Centrality,0.08978328173374613
加深,Degree Centrality,0.06604747162022703
分裂,Degree Centrality,0.13673890608875128
中国共产党,Degree Centrality,0.13003095975232198
回顾,Degree Centrality,0.06037151702786377
想起,Degree Centrality,0.0737874097007224
烈士,Degree Centrality,0.0737874097007224
精神,Degree Centrality,0.3771929824561403
正当,Degree Centrality,0.152218782249742
承认,Degree Centrality,0.28431372549019607
解决问题,Degree Centrality,0.11971104231166149
实施,Degree Centrality,0.15995872033023734
力量,Degree Centrality,0.4922600619195046
交通,Degree Centrality,0.18472652218782248
预算,Degree Centrality,0.08617131062951496
金融,Degree Centrality,0.09494324045407636
保障,Degree Centrality,0.18421052631578946
少数民族,Degree Centrality,0.04540763673890608
自治,Degree Centrality,0.15583075335397314
中央,Degree Centrality,0.20020639834881318
孤立,Degree Centrality,0.1568627450980392
称赞,Degree Centrality,0.07791537667698657
追求,Degree Centrality,0.05263157894736842
接受,Degree Centrality,0.29256965944272445
激烈,Degree Centrality,0.14705882352941174
不顾,Degree Centrality,0.18627450980392155
痛苦,Degree Centrality,0.19556243550051597
说法,Degree Centrality,0.08668730650154798
压迫,Degree Centrality,0.22136222910216716
朋友,Degree Centrality,0.1155830753353973
可靠,Degree Centrality,0.09442724458204334
时间,Degree Centrality,0.3446852425180598
忘记,Degree Centrality,0.09803921568627451
寻求,Degree Centrality,0.05779153766769865
证明,Degree Centrality,0.34932920536635703
美国政府,Degree Centrality,0.1346749226006192
改变,Degree Centrality,0.25799793601651183
揭发,Degree Centrality,0.14241486068111453
错误,Degree Centrality,0.22703818369453044
侵略,Degree Centrality,0.2239422084623323
暴露,Degree Centrality,0.1940144478844169
本质,Degree Centrality,0.09752321981424147
缔结,Degree Centrality,0.08307533539731682
协定,Degree Centrality,0.2352941176470588
揭露,Degree Centrality,0.17027863777089783
未能,Degree Centrality,0.1651186790505676
心理,Degree Centrality,0.10268317853457172
罪恶,Degree Centrality,0.16924664602683176
性质,Degree Centrality,0.17027863777089783
调整,Degree Centrality,0.12951496388028894
努力,Degree Centrality,0.3508771929824561
有助于,Degree Centrality,0.04076367389060887
远东,Degree Centrality,0.13209494324045407
目的,Degree Centrality,0.370485036119711
爱国,Degree Centrality,0.2899896800825593
女生,Degree Centrality,0.054695562435500514
学员,Degree Centrality,0.10319917440660474
愤怒,Degree Centrality,0.11145510835913312
院长,Degree Centrality,0.04231166150670794
师生,Degree Centrality,0.054695562435500514
爆发,Degree Centrality,0.11300309597523218
跟着,Degree Centrality,0.15376676986584106
革命,Degree Centrality,0.3467492260061919
日本,Degree Centrality,0.42776057791537664
巴黎,Degree Centrality,0.15789473684210525
反动,Degree Centrality,0.3323013415892673
局势,Degree Centrality,0.12074303405572755
抗战,Degree Centrality,0.23684210526315788
法西斯,Degree Centrality,0.2708978328173374
祖国,Degree Centrality,0.16666666666666666
女同学,Degree Centrality,0.010319917440660475
支援,Degree Centrality,0.2502579979360165
慰问,Degree Centrality,0.13777089783281732
士兵,Degree Centrality,0.22807017543859648
制止,Degree Centrality,0.13157894736842105
促使,Degree Centrality,0.0717234262125903
基本上,Degree Centrality,0.12487100103199174
遭受,Degree Centrality,0.23013415892672856
活跃,Degree Centrality,0.18575851393188852
著名,Degree Centrality,0.15531475748194012
警告,Degree Centrality,0.11403508771929824
欺骗,Degree Centrality,0.18679050567595457
合法,Degree Centrality,0.11609907120743033
显得,Degree Centrality,0.06346749226006192
幸福,Degree Centrality,0.09391124871001032
符合,Degree Centrality,0.08152734778121774
充满,Degree Centrality,0.15583075335397314
主席,Degree Centrality,0.3725490196078431
困难,Degree Centrality,0.4540763673890609
透露,Degree Centrality,0.15325077399380804
制造,Degree Centrality,0.2115583075335397
不了,Degree Centrality,0.17698658410732712
命运,Degree Centrality,0.16202270381836945
数字,Degree Centrality,0.14241486068111453
审议,Degree Centrality,0.024767801857585137
权利,Degree Centrality,0.19453044375644993
草案,Degree Centrality,0.09339525283797728
涉及,Degree Centrality,0.03715170278637771
地位,Degree Centrality,0.27038183694530443
秘书长,Degree Centrality,0.05830753353973168
法院,Degree Centrality,0.03663570691434468
报告,Degree Centrality,0.3591331269349845
共有,Degree Centrality,0.1480908152734778
交给,Degree Centrality,0.18782249742002063
实质,Degree Centrality,0.07430340557275542
分析,Degree Centrality,0.1475748194014448
侵犯,Degree Centrality,0.10784313725490195
紧急,Degree Centrality,0.16718266253869968
广州,Degree Centrality,0.09236326109391124
