Node,Centrality Type,Score
气氛,Degree Centrality,0.3208453410182517
作品,Degree Centrality,0.32708933717579247
表现,Degree Centrality,0.5619596541786743
矛盾,Degree Centrality,0.40393852065321806
迫害,Degree Centrality,0.2929875120076849
反抗,Degree Centrality,0.24015369836695485
作者,Degree Centrality,0.3515850144092219
利用,Degree Centrality,0.6128722382324687
社会,Degree Centrality,0.5821325648414986
面貌,Degree Centrality,0.2507204610951009
云南,Degree Centrality,0.13784822286263207
发现,Degree Centrality,0.48847262247838613
文物,Degree Centrality,0.04562920268972142
工具,Degree Centrality,0.4000960614793468
武器,Degree Centrality,0.4596541786743516
题材,Degree Centrality,0.14985590778097982
斗争,Degree Centrality,0.7367915465898175
生动,Degree Centrality,0.2776176753121998
情况,Degree Centrality,0.7641690682036503
展开,Degree Centrality,0.4654178674351585
建设,Degree Centrality,0.6805955811719501
解放军,Degree Centrality,0.2579250720461095
游击队,Degree Centrality,0.22622478386167147
战士,Degree Centrality,0.5355427473583093
毛主席,Degree Centrality,0.4058597502401537
革命,Degree Centrality,0.7324687800192122
种子,Degree Centrality,0.25024015369836694
处女地,Degree Centrality,0.007684918347742555
森林,Degree Centrality,0.2526416906820365
制度,Degree Centrality,0.5408261287223823
国民党,Degree Centrality,0.19500480307396734
推翻,Degree Centrality,0.2329490874159462
跟着,Degree Centrality,0.1935638808837656
共产党,Degree Centrality,0.5379442843419788
村庄,Degree Centrality,0.15658021133525457
带领,Degree Centrality,0.16474543707973102
激烈,Degree Centrality,0.28530259365994237
消灭,Degree Centrality,0.425552353506244
钢铁,Degree Centrality,0.2219020172910663
敌人,Degree Centrality,0.5360230547550432
日子,Degree Centrality,0.3150816522574448
红旗,Degree Centrality,0.25600384245917385
灌溉,Degree Centrality,0.2281460134486071
工厂,Degree Centrality,0.5557156580211335
美好,Degree Centrality,0.19980787704130643
生活,Degree Centrality,0.712776176753122
习惯,Degree Centrality,0.2574447646493756
故事,Degree Centrality,0.2627281460134486
欢呼,Degree Centrality,0.21517771373679154
掌声,Degree Centrality,0.2584053794428434
新华社,Degree Centrality,0.7113352545629202
塔斯社,Degree Centrality,0.08549471661863592
保加利亚,Degree Centrality,0.16138328530259366
中央委员会,Degree Centrality,0.26512968299711814
主席,Degree Centrality,0.531700288184438
访问,Degree Centrality,0.5835734870317003
离开,Degree Centrality,0.46493756003842457
回国,Degree Centrality,0.2929875120076849
文章,Degree Centrality,0.5509125840537944
美国,Degree Centrality,0.728626320845341
侵略,Degree Centrality,0.4610951008645533
南越,Degree Centrality,0.4514889529298751
战争,Degree Centrality,0.5091258405379443
失败,Degree Centrality,0.3760806916426513
原因,Degree Centrality,0.4471661863592699
伪军,Degree Centrality,0.1042267050912584
印度,Degree Centrality,0.6248799231508165
透露,Degree Centrality,0.24495677233429394
掀起,Degree Centrality,0.20989433237271854
当局,Degree Centrality,0.3804034582132565
消除,Degree Centrality,0.31556195965417866
游行,Degree Centrality,0.18251681075888568
集会,Degree Centrality,0.3587896253602305
政府,Degree Centrality,0.6681075888568684
部长,Degree Centrality,0.3419788664745437
出席,Degree Centrality,0.3655139289145053
发表,Degree Centrality,0.5590778097982709
女儿,Degree Centrality,0.18011527377521613
夫人,Degree Centrality,0.2963496637848223
主持,Degree Centrality,0.15706051873198848
委员会,Degree Centrality,0.5984630163304515
关系,Degree Centrality,0.6392891450528337
委员,Degree Centrality,0.2877041306436119
地区,Degree Centrality,0.7103746397694525
会议,Degree Centrality,0.6853986551392891
电影,Degree Centrality,0.3390970220941402
加紧,Degree Centrality,0.3760806916426513
军事,Degree Centrality,0.5240153698366955
活动,Degree Centrality,0.7276657060518732
报道,Degree Centrality,0.5643611911623438
建立,Degree Centrality,0.6954851104707013
紧张,Degree Centrality,0.34870317002881845
训练,Degree Centrality,0.30499519692603266
工作,Degree Centrality,0.7968299711815562
打算,Degree Centrality,0.29490874159462055
教师,Degree Centrality,0.3045148895292987
学生,Degree Centrality,0.5720461095100864
全国,Degree Centrality,0.6974063400576369
负责人,Degree Centrality,0.3439000960614793
教育,Degree Centrality,0.5725264169068204
机构,Degree Centrality,0.39721421709894333
讲话,Degree Centrality,0.46349663784822287
接受,Degree Centrality,0.5115273775216138
调动,Degree Centrality,0.18203650336215177
力量,Degree Centrality,0.6820365033621517
强大,Degree Centrality,0.3909702209414025
努力,Degree Centrality,0.6133525456292027
当作,Degree Centrality,0.31123919308357345
外交部,Degree Centrality,0.22334293948126802
妇女,Degree Centrality,0.5240153698366955
小时,Degree Centrality,0.30643611911623436
东京,Degree Centrality,0.22958693563880883
协会,Degree Centrality,0.313640730067243
日本,Degree Centrality,0.6431316042267051
国际,Degree Centrality,0.5706051873198847
邀请,Degree Centrality,0.2968299711815562
中国,Degree Centrality,0.792507204610951
北京,Degree Centrality,0.590297790585975
团长,Degree Centrality,0.29971181556195964
率领,Degree Centrality,0.2276657060518732
乘飞机,Degree Centrality,0.13832853025936598
到达,Degree Centrality,0.36503362151777136
代表团,Degree Centrality,0.5144092219020173
机场,Degree Centrality,0.26849183477425553
团体,Degree Centrality,0.27905859750240153
代表,Degree Centrality,0.6921229586935639
华侨,Degree Centrality,0.33285302593659943
主人,Degree Centrality,0.21757925072046108
演出,Degree Centrality,0.39481268011527376
友好,Degree Centrality,0.43515850144092216
感谢,Degree Centrality,0.2953890489913545
朋友,Degree Centrality,0.45485110470701245
友谊,Degree Centrality,0.43611911623439
发展,Degree Centrality,0.7598463016330451
汽车,Degree Centrality,0.3208453410182517
公路,Degree Centrality,0.26080691642651294
绿色,Degree Centrality,0.05139289145052834
海洋,Degree Centrality,0.1335254562920269
出发,Degree Centrality,0.3852065321805956
广场,Degree Centrality,0.15081652257444764
想到,Degree Centrality,0.26080691642651294
运动,Degree Centrality,0.6397694524495677
古巴,Degree Centrality,0.6191162343900096
时代,Degree Centrality,0.41786743515850144
统治,Degree Centrality,0.4015369836695485
主体,Degree Centrality,0.09317963496637847
建筑,Degree Centrality,0.2425552353506244
美帝国主义,Degree Centrality,0.5634005763688761
市民,Degree Centrality,0.18587896253602304
医院,Degree Centrality,0.25936599423631124
司法,Degree Centrality,0.04130643611911623
人民,Degree Centrality,0.824687800192123
土地,Degree Centrality,0.4586935638808837
士兵,Degree Centrality,0.21950048030739672
留下,Degree Centrality,0.24159462055715658
不到,Degree Centrality,0.35110470701248797
进攻,Degree Centrality,0.3506243996157541
提供,Degree Centrality,0.5648414985590778
机会,Degree Centrality,0.36359269932756966
战友,Degree Centrality,0.21998078770413063
计划,Degree Centrality,0.6950048030739673
夺取,Degree Centrality,0.2334293948126801
作战,Degree Centrality,0.22670509125840538
支援,Degree Centrality,0.5115273775216138
占领,Degree Centrality,0.2137367915465898
顺利,Degree Centrality,0.23583093179634965
打开,Degree Centrality,0.20461095100864551
解除,Degree Centrality,0.1344860710854947
武装,Degree Centrality,0.4159462055715658
方向,Degree Centrality,0.38328530259365995
进展,Degree Centrality,0.27041306436119117
命令,Degree Centrality,0.24351585014409222
撤出,Degree Centrality,0.18251681075888568
病人,Degree Centrality,0.1388088376560999
敌军,Degree Centrality,0.06099903938520653
走进,Degree Centrality,0.12632084534101826
回到,Degree Centrality,0.41450528338136405
不用,Degree Centrality,0.1580211335254563
牺牲,Degree Centrality,0.297790585975024
居民,Degree Centrality,0.37656099903938517
分子,Degree Centrality,0.37992315081652256
地点,Degree Centrality,0.19020172910662825
逮捕,Degree Centrality,0.21998078770413063
名字,Degree Centrality,0.21181556195965417
西班牙,Degree Centrality,0.1484149855907781
参观,Degree Centrality,0.3818443804034582
秘密,Degree Centrality,0.20989433237271854
著名,Degree Centrality,0.37560038424591735
历史,Degree Centrality,0.5778097982708934
意义,Degree Centrality,0.5192122958693564
纲领,Degree Centrality,0.24591738712776176
提出,Degree Centrality,0.6998078770413064
政策,Degree Centrality,0.5951008645533141
正义,Degree Centrality,0.2483189241114313
国家,Degree Centrality,0.8107588856868395
送到,Degree Centrality,0.19452449567723343
执行,Degree Centrality,0.5278578290105668
选举,Degree Centrality,0.2761767531219981
议会,Degree Centrality,0.2281460134486071
释放,Degree Centrality,0.19500480307396734
走上,Degree Centrality,0.3117195004803074
道路,Degree Centrality,0.5571565802113352
墨西哥,Degree Centrality,0.17387127761767532
组织,Degree Centrality,0.7252641690682037
祖国,Degree Centrality,0.5216138328530259
环境,Degree Centrality,0.2776176753121998
眼睛,Degree Centrality,0.2041306436119116
分散,Degree Centrality,0.19644572526416906
住房,Degree Centrality,0.0845341018251681
城市,Degree Centrality,0.5057636887608069
山区,Degree Centrality,0.37463976945244953
反动,Degree Centrality,0.37415946205571565
大使馆,Degree Centrality,0.20509125840537945
困难,Degree Centrality,0.6104707012487992
爱国主义,Degree Centrality,0.1690682036503362
拉丁美洲,Degree Centrality,0.46974063400576366
告诉,Degree Centrality,0.45244956772334294
购买,Degree Centrality,0.18635926993275695
费用,Degree Centrality,0.2329490874159462
修理,Degree Centrality,0.18924111431316043
接近,Degree Centrality,0.30643611911623436
叛徒,Degree Centrality,0.1628242074927954
时间,Degree Centrality,0.5888568683957732
破坏,Degree Centrality,0.4908741594620557
胜利,Degree Centrality,0.5960614793467819
通知,Degree Centrality,0.23054755043227665
提前,Degree Centrality,0.2031700288184438
粮食,Degree Centrality,0.40970220941402496
药品,Degree Centrality,0.09510086455331412
疯狂,Degree Centrality,0.212776176753122
发出,Degree Centrality,0.3578290105667627
禁止,Degree Centrality,0.3962536023054755
反革命,Degree Centrality,0.28914505283381364
意志,Degree Centrality,0.2665706051873199
阻止,Degree Centrality,0.24543707973102785
英勇,Degree Centrality,0.35494716618635924
树立,Degree Centrality,0.2881844380403458
海军,Degree Centrality,0.1690682036503362
修建,Degree Centrality,0.21181556195965417
地方,Degree Centrality,0.7070124879923151
显得,Degree Centrality,0.19452449567723343
接待,Degree Centrality,0.20605187319884727
充满,Degree Centrality,0.31412103746397696
光辉,Degree Centrality,0.3126801152737752
活力,Degree Centrality,0.040345821325648415
学校,Degree Centrality,0.4726224783861671
坐在,Degree Centrality,0.15994236311239193
命运,Degree Centrality,0.2824207492795389
领导,Degree Centrality,0.7060518731988472
参加,Degree Centrality,0.7747358309317963
有限,Degree Centrality,0.16570605187319884
东西,Degree Centrality,0.47646493756003844
来到,Degree Centrality,0.39385206532180594
指示,Degree Centrality,0.30067243035542746
飞机,Degree Centrality,0.3539865513928914
派出,Degree Centrality,0.2276657060518732
兴奋,Degree Centrality,0.20028818443804033
带来,Degree Centrality,0.4197886647454371
轰炸,Degree Centrality,0.07588856868395773
出动,Degree Centrality,0.1335254562920269
遭受,Degree Centrality,0.3621517771373679
空军,Degree Centrality,0.24543707973102785
优势,Degree Centrality,0.15033621517771373
休息,Degree Centrality,0.16570605187319884
突破,Degree Centrality,0.1388088376560999
只能,Degree Centrality,0.4620557156580211
农民,Degree Centrality,0.6681075888568684
熟悉,Degree Centrality,0.24879923150816521
听到,Degree Centrality,0.3093179634966378
找到,Degree Centrality,0.3655139289145053
才能,Degree Centrality,0.5446685878962536
愉快,Degree Centrality,0.21709894332372717
疾病,Degree Centrality,0.15081652257444764
信心,Degree Centrality,0.29154658981748316
诞生,Degree Centrality,0.18251681075888568
保证,Degree Centrality,0.5965417867435159
装备,Degree Centrality,0.2219020172910663
现代化,Degree Centrality,0.3035542747358309
部队,Degree Centrality,0.5417867435158501
违反,Degree Centrality,0.2968299711815562
体现,Degree Centrality,0.2632084534101825
战胜,Degree Centrality,0.3611911623439001
团结,Degree Centrality,0.5590778097982709
报告,Degree Centrality,0.5148895292987512
劳动,Degree Centrality,0.7195004803073967
治疗,Degree Centrality,0.16522574447646493
读书,Degree Centrality,0.09750240153698367
道理,Degree Centrality,0.233909702209414
民兵,Degree Centrality,0.23967339097022095
粉碎,Degree Centrality,0.3025936599423631
经验,Degree Centrality,0.6123919308357348
为首,Degree Centrality,0.37223823246878
战线,Degree Centrality,0.3506243996157541
支持,Degree Centrality,0.6147934678194044
独立,Degree Centrality,0.5504322766570605
配合,Degree Centrality,0.27953890489913547
加上,Degree Centrality,0.2507204610951009
总数,Degree Centrality,0.13784822286263207
增强,Degree Centrality,0.31796349663784823
本质,Degree Centrality,0.2137367915465898
暴露,Degree Centrality,0.22622478386167147
变化,Degree Centrality,0.441402497598463
武装部队,Degree Centrality,0.2228626320845341
自由,Degree Centrality,0.5196926032660902
旗帜,Degree Centrality,0.29923150816522576
社会主义,Degree Centrality,0.7190201729106628
希望,Degree Centrality,0.590778097982709
工人,Degree Centrality,0.7185398655139289
警惕,Degree Centrality,0.24015369836695485
周总理,Degree Centrality,0.14649375600384246
宴会,Degree Centrality,0.23054755043227665
衷心,Degree Centrality,0.2276657060518732
总理,Degree Centrality,0.48463016330451486
重申,Degree Centrality,0.2531219980787704
解决,Degree Centrality,0.6412103746397695
亚非,Degree Centrality,0.4221902017291066
建议,Degree Centrality,0.5365033621517771
目的,Degree Centrality,0.5187319884726225
在于,Degree Centrality,0.39721421709894333
协助,Degree Centrality,0.24927953890489912
寻求,Degree Centrality,0.16810758885686838
谈判,Degree Centrality,0.36743515850144093
基础,Degree Centrality,0.5821325648414986
友好关系,Degree Centrality,0.21085494716618636
广州,Degree Centrality,0.2732949087415946
友好访问,Degree Centrality,0.1642651296829971
领导人,Degree Centrality,0.5278578290105668
贵宾,Degree Centrality,0.24927953890489912
