Node,Centrality Type,Score
外地,Degree Centrality,0.19267364414843008
东西,Degree Centrality,0.5666032350142721
北京,Degree Centrality,0.6389153187440533
北京市,Degree Centrality,0.43958135109419605
成立,Degree Centrality,0.6122740247383445
委员会,Degree Centrality,0.7083729781160799
江苏省,Degree Centrality,0.23311132254995243
中学,Degree Centrality,0.269267364414843
毕业生,Degree Centrality,0.19743101807802094
水利,Degree Centrality,0.2878211227402474
学校,Degree Centrality,0.5685061845861085
打算,Degree Centrality,0.39248334919124644
工作,Degree Centrality,0.8434823977164605
回答,Degree Centrality,0.4191246431969553
学生,Degree Centrality,0.6284490960989534
年轻,Degree Centrality,0.26165556612749763
干部,Degree Centrality,0.6489058039961941
对话,Degree Centrality,0.04091341579448145
解决,Degree Centrality,0.7278782112274025
房子,Degree Centrality,0.2721217887725975
同志,Degree Centrality,0.735965746907707
情况,Degree Centrality,0.7992388201712655
告诉,Degree Centrality,0.5156993339676499
局长,Degree Centrality,0.19362511893434825
作出,Degree Centrality,0.5513796384395814
详细,Degree Centrality,0.34300666032350147
地向,Degree Centrality,0.3268315889628925
回家,Degree Centrality,0.19077069457659374
值得,Degree Centrality,0.4091341579448145
收到,Degree Centrality,0.3725023786869648
态度,Degree Centrality,0.5551855375832541
文章,Degree Centrality,0.3882017126546147
秘书,Degree Centrality,0.16841103710751665
事实,Degree Centrality,0.5956232159847764
会议,Degree Centrality,0.7497621313035205
研究,Degree Centrality,0.7055185537583254
提出,Degree Centrality,0.768791627021884
吃饭,Degree Centrality,0.1313035204567079
接待,Degree Centrality,0.263558515699334
听说,Degree Centrality,0.23596574690770697
发生,Degree Centrality,0.7126546146527117
疾病,Degree Centrality,0.21883920076117983
负责,Degree Centrality,0.5608943862987631
医院,Degree Centrality,0.3453853472882969
意见,Degree Centrality,0.6431969552806851
原因,Degree Centrality,0.5746907706945766
影响,Degree Centrality,0.6784015223596574
重视,Degree Centrality,0.5256898192197907
通知,Degree Centrality,0.3525214081826832
困难,Degree Centrality,0.7117031398667936
安置,Degree Centrality,0.19457659372026642
伦敦,Degree Centrality,0.36964795432921027
新华社,Degree Centrality,0.659372026641294
苏联,Degree Centrality,0.7759276879162702
代表团,Degree Centrality,0.5361560418648906
招待会,Degree Centrality,0.24690770694576594
记者,Degree Centrality,0.5865842055185538
讨论,Degree Centrality,0.6351094196003806
参加,Degree Centrality,0.7959086584205519
忽视,Degree Centrality,0.3877259752616556
公司,Degree Centrality,0.5818268315889629
埃及,Degree Centrality,0.6641294005708849
内政,Degree Centrality,0.22121788772597528
舆论,Degree Centrality,0.2735490009514748
放弃,Degree Centrality,0.35014272121788775
办法,Degree Centrality,0.7074215033301617
外交部长,Degree Centrality,0.2411988582302569
现实,Degree Centrality,0.36013320647002856
建议,Degree Centrality,0.6569933396764986
原则,Degree Centrality,0.60941960038059
条件,Degree Centrality,0.6898192197906756
国家,Degree Centrality,0.8225499524262607
违反,Degree Centrality,0.3525214081826832
英国,Degree Centrality,0.6246431969552807
拒绝,Degree Centrality,0.42102759276879165
能力,Degree Centrality,0.46622264509990485
管理,Degree Centrality,0.5570884871550904
说法,Degree Centrality,0.329686013320647
殖民主义,Degree Centrality,0.36393910561370124
干涉,Degree Centrality,0.3653663177925785
政策,Degree Centrality,0.6474785918173168
道理,Degree Centrality,0.30304471931493815
借口,Degree Centrality,0.3011417697431018
时间,Degree Centrality,0.6741198858230257
宣言,Degree Centrality,0.2530922930542341
提到,Degree Centrality,0.4162702188392008
印象,Degree Centrality,0.2887725975261656
寻找,Degree Centrality,0.28020932445290203
解决问题,Degree Centrality,0.252616555661275
社会主义,Degree Centrality,0.741674595623216
代表大会,Degree Centrality,0.47002854424357754
革命,Degree Centrality,0.6170313986679353
高潮,Degree Centrality,0.38201712654614656
中国共产党,Degree Centrality,0.4386298763082779
共产党,Degree Centrality,0.5980019029495719
民主党派,Degree Centrality,0.2659372026641294
监督,Degree Centrality,0.38487155090390107
作用,Degree Centrality,0.6665080875356804
方针,Degree Centrality,0.5009514747859182
服务,Degree Centrality,0.5214081826831589
形势,Degree Centrality,0.35347288296860135
发展,Degree Centrality,0.7878211227402474
修改,Degree Centrality,0.36726926736441484
选举,Degree Centrality,0.411988582302569
中央,Degree Centrality,0.5737392959086585
领导,Degree Centrality,0.7573739295908659
机构,Degree Centrality,0.5466222645099905
出席,Degree Centrality,0.3739295908658421
知识分子,Degree Centrality,0.46574690770694577
著名,Degree Centrality,0.4571836346336822
学者,Degree Centrality,0.21931493815413894
教师,Degree Centrality,0.43149381541389153
工作者,Degree Centrality,0.5532825880114177
组织,Degree Centrality,0.7863939105613702
经验,Degree Centrality,0.6712654614652712
日讯,Degree Centrality,0.4686013320647003
东京,Degree Centrality,0.23977164605137966
日本,Degree Centrality,0.6617507136060895
联合,Degree Centrality,0.5371075166508088
禁止,Degree Centrality,0.36774500475737393
世界,Degree Centrality,0.6631779257849667
大会,Degree Centrality,0.6574690770694577
中国,Degree Centrality,0.8116079923882017
团体,Degree Centrality,0.3558515699333968
包括,Degree Centrality,0.6627021883920077
友好,Degree Centrality,0.4605137963843958
协会,Degree Centrality,0.4162702188392008
恢复,Degree Centrality,0.582778306374881
代表,Degree Centrality,0.7564224548049477
和平,Degree Centrality,0.6631779257849667
贡献,Degree Centrality,0.44338725023786874
衷心,Degree Centrality,0.26403425309229306
感谢,Degree Centrality,0.3258801141769743
希望,Degree Centrality,0.7174119885823026
文化,Degree Centrality,0.6774500475737393
经济,Degree Centrality,0.7074215033301617
交流,Degree Centrality,0.3368220742150333
团长,Degree Centrality,0.28020932445290203
主人,Degree Centrality,0.2383444338725024
人民,Degree Centrality,0.8268315889628925
爱好和平,Degree Centrality,0.28686964795432923
战争,Degree Centrality,0.5575642245480495
保卫,Degree Centrality,0.43434823977164605
亲切,Degree Centrality,0.30352045670789723
指出,Degree Centrality,0.6912464319695528
总理,Degree Centrality,0.5095147478591817
提倡,Degree Centrality,0.26165556612749763
和平共处,Degree Centrality,0.285442435775452
基础,Degree Centrality,0.6374881065651761
上海,Degree Centrality,0.5965746907706946
上海市,Degree Centrality,0.3591817316841104
手工业,Degree Centrality,0.36393910561370124
生产,Degree Centrality,0.7678401522359658
医疗,Degree Centrality,0.24405328258801143
负担,Degree Centrality,0.32540437678401524
费用,Degree Centrality,0.30685061845861084
支付,Degree Centrality,0.18934348239771648
积累,Degree Centrality,0.2668886774500476
社员,Degree Centrality,0.5647002854424358
购买,Degree Centrality,0.31874405328258804
药品,Degree Centrality,0.14081826831588964
来信,Degree Centrality,0.33111322549952427
方法,Degree Centrality,0.6726926736441484
才能,Degree Centrality,0.6122740247383445
