Node,Centrality Type,Score
新华社,Degree Centrality,0.577036310107949
塔斯社,Degree Centrality,0.2266928361138371
平壤,Degree Centrality,0.22620215897939155
纪念,Degree Centrality,0.2865554465161923
朝鲜民主主义人民共和国,Degree Centrality,0.2836113837095191
内阁,Degree Centrality,0.17026496565260058
设立,Degree Centrality,0.34887144259077524
年度,Degree Centrality,0.1579980372914622
奖励,Degree Centrality,0.2384690873405299
官兵,Degree Centrality,0.0436702649656526
英雄,Degree Centrality,0.3822374877330716
爱国主义,Degree Centrality,0.2939156035328753
文学,Degree Centrality,0.30961727183513243
著作,Degree Centrality,0.28459273797841017
作家,Degree Centrality,0.3788027477919529
艺术家,Degree Centrality,0.23209028459273795
演员,Degree Centrality,0.2384690873405299
电影,Degree Centrality,0.37193326790971537
工作者,Degree Centrality,0.4960745829244357
委员会,Degree Centrality,0.7075564278704611
包括,Degree Centrality,0.599116781157998
文化,Degree Centrality,0.6339548577036309
宣传,Degree Centrality,0.6378802747791953
教育,Degree Centrality,0.6702649656526005
人民政府,Degree Centrality,0.563297350343474
人民法院,Degree Centrality,0.18351324828263002
民主,Degree Centrality,0.6422963689892051
妇女,Degree Centrality,0.6104023552502453
联合会,Degree Centrality,0.3199214916584887
联合,Degree Centrality,0.493621197252208
举办,Degree Centrality,0.3115799803729146
展览,Degree Centrality,0.20117762512266926
照片,Degree Centrality,0.17566241413150147
封建,Degree Centrality,0.24337585868498526
鲜明,Degree Centrality,0.17713444553483806
事实,Degree Centrality,0.5942100098135427
揭露,Degree Centrality,0.3204121687929342
罪恶,Degree Centrality,0.2693817468105986
情形,Degree Centrality,0.49705593719332675
婆婆,Degree Centrality,0.08096172718351324
美丽,Degree Centrality,0.24141315014720313
小姑娘,Degree Centrality,0.0225711481844946
父母,Degree Centrality,0.17517173699705593
地主,Degree Centrality,0.2654563297350343
婢女,Degree Centrality,0.0009813542688910696
寡妇,Degree Centrality,0.05544651619234543
残酷,Degree Centrality,0.2041216879293425
自由,Degree Centrality,0.5593719332679097
幸福,Degree Centrality,0.37193326790971537
生命,Degree Centrality,0.2885181550539745
极端,Degree Centrality,0.27428851815505395
材料,Degree Centrality,0.5191364082433758
中华人民共和国,Degree Centrality,0.40971540726202155
建立,Degree Centrality,0.705593719332679
情况,Degree Centrality,0.7713444553483807
统计,Degree Centrality,0.43817468105986257
日子,Degree Centrality,0.317468105986261
解放,Degree Centrality,0.4347399411187438
介绍,Degree Centrality,0.4430814524043179
男女,Degree Centrality,0.3655544651619234
生产,Degree Centrality,0.762512266928361
支持,Degree Centrality,0.5814524043179587
民兵,Degree Centrality,0.14720314033366044
队长,Degree Centrality,0.16094210009813542
