Node,Centrality Type,Score
新华社,Degree Centrality,0.7152255639097744
捷克斯洛伐克,Degree Centrality,0.44360902255639095
重视,Degree Centrality,0.4600563909774436
利用,Degree Centrality,0.6893796992481203
增加,Degree Centrality,0.6973684210526315
生产,Degree Centrality,0.7993421052631579
节约,Degree Centrality,0.44031954887218044
原材料,Degree Centrality,0.24389097744360902
资金,Degree Centrality,0.325187969924812
制造,Degree Centrality,0.6287593984962405
工厂,Degree Centrality,0.694078947368421
投入,Degree Centrality,0.5145676691729323
小时,Degree Centrality,0.4370300751879699
充分利用,Degree Centrality,0.299812030075188
木材,Degree Centrality,0.27537593984962405
森林,Degree Centrality,0.20347744360902253
降低,Degree Centrality,0.3825187969924812
修建,Degree Centrality,0.32847744360902253
中华人民共和国,Degree Centrality,0.4656954887218045
越南民主共和国,Degree Centrality,0.3200187969924812
民族,Degree Centrality,0.6583646616541353
光荣,Degree Centrality,0.49107142857142855
历史,Degree Centrality,0.6329887218045113
意义,Degree Centrality,0.625
日子,Degree Centrality,0.41165413533834583
标志,Degree Centrality,0.3388157894736842
越南,Degree Centrality,0.5695488721804511
人民,Degree Centrality,0.8482142857142857
全国,Degree Centrality,0.7645676691729323
革命,Degree Centrality,0.7800751879699248
代表,Degree Centrality,0.737312030075188
主席,Degree Centrality,0.5662593984962405
全体,Degree Centrality,0.6405075187969924
意志,Degree Centrality,0.3726503759398496
地向,Degree Centrality,0.35526315789473684
全世界,Degree Centrality,0.49530075187969924
自由,Degree Centrality,0.5559210526315789
独立,Degree Centrality,0.5718984962406015
国家,Degree Centrality,0.8092105263157894
精神,Degree Centrality,0.6719924812030075
力量,Degree Centrality,0.743890977443609
生命,Degree Centrality,0.3406954887218045
财产,Degree Centrality,0.21428571428571427
确保,Degree Centrality,0.2725563909774436
权利,Degree Centrality,0.3820488721804511
坚定,Degree Centrality,0.387687969924812
充满,Degree Centrality,0.3900375939849624
宣言,Degree Centrality,0.306390977443609
世纪,Degree Centrality,0.1832706766917293
英勇,Degree Centrality,0.4234022556390977
反抗,Degree Centrality,0.26785714285714285
法国,Degree Centrality,0.5319548872180451
日本,Degree Centrality,0.7081766917293233
法西斯,Degree Centrality,0.33223684210526316
东南亚,Degree Centrality,0.2932330827067669
胜利,Degree Centrality,0.7039473684210525
红旗,Degree Centrality,0.5103383458646616
发生,Degree Centrality,0.6931390977443609
变化,Degree Centrality,0.5493421052631579
开辟,Degree Centrality,0.4008458646616541
为首,Degree Centrality,0.48778195488721804
印度支那,Degree Centrality,0.19783834586466165
共产党,Degree Centrality,0.5578007518796992
劳动,Degree Centrality,0.7763157894736842
党的领导,Degree Centrality,0.5145676691729323
英雄,Degree Centrality,0.47368421052631576
国际,Degree Centrality,0.5963345864661653
粉碎,Degree Centrality,0.37124060150375937
帝国主义,Degree Centrality,0.6207706766917293
统治,Degree Centrality,0.4426691729323308
推翻,Degree Centrality,0.27866541353383456
封建,Degree Centrality,0.21428571428571427
制度,Degree Centrality,0.6212406015037594
建立,Degree Centrality,0.7603383458646616
工人阶级,Degree Centrality,0.4844924812030075
政党,Degree Centrality,0.29276315789473684
领导,Degree Centrality,0.7603383458646616
美帝国主义,Degree Centrality,0.6306390977443609
支持,Degree Centrality,0.6818609022556391
发动,Degree Centrality,0.5944548872180451
侵略战争,Degree Centrality,0.24107142857142855
妄图,Degree Centrality,0.16917293233082706
共和国,Degree Centrality,0.4182330827067669
罪恶,Degree Centrality,0.28618421052631576
响应,Degree Centrality,0.31531954887218044
号召,Degree Centrality,0.5953947368421052
抗战,Degree Centrality,0.16776315789473684
保卫,Degree Centrality,0.5009398496240601
成果,Degree Centrality,0.4224624060150376
处在,Degree Centrality,0.2838345864661654
艰苦,Degree Centrality,0.3674812030075188
困难,Degree Centrality,0.6734022556390977
环境,Degree Centrality,0.2716165413533834
面对,Degree Centrality,0.31954887218045114
敌人,Degree Centrality,0.5319548872180451
发挥,Degree Centrality,0.5197368421052632
赢得,Degree Centrality,0.2739661654135338
辉煌,Degree Centrality,0.2664473684210526
结束,Degree Centrality,0.5930451127819548
发起,Degree Centrality,0.206296992481203
迫使,Degree Centrality,0.2988721804511278
谈判,Degree Centrality,0.34774436090225563
签订,Degree Centrality,0.4219924812030075
日内瓦,Degree Centrality,0.2556390977443609
协议,Degree Centrality,0.36043233082706766
承认,Degree Centrality,0.48026315789473684
柬埔寨,Degree Centrality,0.35526315789473684
老挝,Degree Centrality,0.40695488721804507
主权,Degree Centrality,0.281484962406015
证明,Degree Centrality,0.6029135338345865
亚洲,Degree Centrality,0.44783834586466165
时代,Degree Centrality,0.49671052631578944
命运,Degree Centrality,0.3421052631578947
反动,Degree Centrality,0.4497180451127819
和平,Degree Centrality,0.6701127819548872
恢复,Degree Centrality,0.5169172932330827
解放,Degree Centrality,0.5864661654135338
走狗,Degree Centrality,0.31860902255639095
集团,Degree Centrality,0.5568609022556391
怀着,Degree Centrality,0.2706766917293233
坚强,Degree Centrality,0.37124060150375937
信心,Degree Centrality,0.44924812030075184
爱国主义,Degree Centrality,0.14285714285714285
社会主义,Degree Centrality,0.7640977443609022
旗帜,Degree Centrality,0.3524436090225564
努力,Degree Centrality,0.6400375939849624
建设,Degree Centrality,0.7514097744360901
斗争,Degree Centrality,0.7763157894736842
接受,Degree Centrality,0.5587406015037594
殖民主义,Degree Centrality,0.40695488721804507
战争,Degree Centrality,0.5850563909774436
残酷,Degree Centrality,0.25610902255639095
破坏,Degree Centrality,0.5155075187969924
情况,Degree Centrality,0.793703007518797
政府,Degree Centrality,0.6795112781954887
国民经济,Degree Centrality,0.4539473684210526
发展,Degree Centrality,0.7993421052631579
超过,Degree Centrality,0.49248120300751874
经济,Degree Centrality,0.7147556390977443
水平,Degree Centrality,0.606203007518797
回顾,Degree Centrality,0.15930451127819548
创造性,Degree Centrality,0.2974624060150376
带来,Degree Centrality,0.5103383458646616
美好,Degree Centrality,0.2800751879699248
生活,Degree Centrality,0.7725563909774436
旧社会,Degree Centrality,0.24342105263157893
农村,Degree Centrality,0.6531954887218044
合作化,Degree Centrality,0.3026315789473684
运动,Degree Centrality,0.7655075187969924
截至,Degree Centrality,0.21099624060150374
平原,Degree Centrality,0.22274436090225563
地区,Degree Centrality,0.7471804511278195
已有,Degree Centrality,0.5032894736842105
农户,Degree Centrality,0.12265037593984962
山区,Degree Centrality,0.4299812030075188
农业,Degree Centrality,0.7222744360902256
参加,Degree Centrality,0.8120300751879699
资本主义,Degree Centrality,0.47415413533834583
企业,Degree Centrality,0.5925751879699248
手工业,Degree Centrality,0.19736842105263158
劳动者,Degree Centrality,0.34774436090225563
走上,Degree Centrality,0.3820488721804511
道路,Degree Centrality,0.6296992481203008
改变,Degree Centrality,0.6311090225563909
生产力,Degree Centrality,0.3073308270676692
广阔,Degree Centrality,0.2791353383458646
产值,Degree Centrality,0.19219924812030073
增长,Degree Centrality,0.5112781954887218
产量,Degree Centrality,0.46287593984962405
人口,Degree Centrality,0.4022556390977443
平均,Degree Centrality,0.43843984962406013
计算,Degree Centrality,0.33928571428571425
粮食,Degree Centrality,0.5526315789473684
缺少,Degree Centrality,0.29229323308270677
季节,Degree Centrality,0.3406954887218045
威胁,Degree Centrality,0.48120300751879697
基本上,Degree Centrality,0.41447368421052627
解决,Degree Centrality,0.7236842105263157
过程,Degree Centrality,0.6118421052631579
展示,Degree Centrality,0.12265037593984962
工业,Degree Centrality,0.6672932330827067
总产值,Degree Centrality,0.18421052631578946
国营,Degree Centrality,0.33787593984962405
兴建,Degree Centrality,0.23214285714285712
地方,Degree Centrality,0.7471804511278195
供应,Degree Centrality,0.49436090225563906
着手,Degree Centrality,0.2988721804511278
基础,Degree Centrality,0.6898496240601504
奋斗,Degree Centrality,0.3557330827067669
热情,Degree Centrality,0.5648496240601504
贫困,Degree Centrality,0.2420112781954887
给予,Degree Centrality,0.5291353383458647
评价,Degree Centrality,0.19924812030075187
失业,Degree Centrality,0.18609022556390975
消灭,Degree Centrality,0.5554511278195489
职工,Degree Centrality,0.6367481203007519
科学,Degree Centrality,0.5845864661654135
文化,Degree Centrality,0.6973684210526315
创造,Degree Centrality,0.6508458646616541
智慧,Degree Centrality,0.35479323308270677
疾病,Degree Centrality,0.26785714285714285
克服,Degree Centrality,0.48167293233082703
增强,Degree Centrality,0.3881578947368421
健康,Degree Centrality,0.37969924812030076
愉快,Degree Centrality,0.3289473684210526
无比,Degree Centrality,0.362312030075188
心情,Degree Centrality,0.3651315789473684
庆祝,Degree Centrality,0.3538533834586466
宪法,Degree Centrality,0.2523496240601504
欢呼,Degree Centrality,0.27114661654135336
国会,Degree Centrality,0.3609022556390977
选举,Degree Centrality,0.3223684210526316
事件,Degree Centrality,0.4483082706766917
体会,Degree Centrality,0.41165413533834583
指引,Degree Centrality,0.13157894736842105
领袖,Degree Centrality,0.3670112781954887
苏联,Degree Centrality,0.737312030075188
影响,Degree Centrality,0.6348684210526315
马克思列宁主义,Degree Centrality,0.4008458646616541
革命斗争,Degree Centrality,0.30169172932330823
实践,Degree Centrality,0.39426691729323304
走向,Degree Centrality,0.3858082706766917
展开,Degree Centrality,0.6066729323308271
分裂,Degree Centrality,0.26973684210526316
懂得,Degree Centrality,0.3914473684210526
加紧,Degree Centrality,0.4407894736842105
变为,Degree Centrality,0.31860902255639095
殖民地,Degree Centrality,0.3265977443609022
阵营,Degree Centrality,0.3632518796992481
进攻,Degree Centrality,0.4031954887218045
阴谋,Degree Centrality,0.45441729323308266
停止,Degree Centrality,0.44783834586466165
公布,Degree Centrality,0.28289473684210525
屠杀,Degree Centrality,0.22979323308270674
措施,Degree Centrality,0.6583646616541353
处于,Degree Centrality,0.337406015037594
气氛,Degree Centrality,0.3298872180451128
富有,Degree Centrality,0.2612781954887218
传统,Degree Centrality,0.444078947368421
镇压,Degree Centrality,0.38110902255639095
迫害,Degree Centrality,0.2730263157894737
顽强,Degree Centrality,0.33176691729323304
体现,Degree Centrality,0.3364661654135338
爱好和平,Degree Centrality,0.31719924812030076
履行,Degree Centrality,0.18139097744360902
祖国,Degree Centrality,0.612312030075188
领土,Degree Centrality,0.34680451127819545
失败,Degree Centrality,0.4487781954887218
世界,Degree Centrality,0.6964285714285714
