Node,Centrality Type,Score
汽车,Degree Centrality,0.47733454215775156
机械,Degree Centrality,0.271532184950136
工业,Degree Centrality,0.543970988213962
提高,Degree Centrality,0.6831368993653671
劳动者,Degree Centrality,0.2669990933816863
素质,Degree Centrality,0.41477787851314596
才能,Degree Centrality,0.5666364460562103
产品质量,Degree Centrality,0.23798730734360835
企业,Degree Centrality,0.7021758839528558
开发,Degree Centrality,0.5666364460562103
能力,Degree Centrality,0.5607434270172258
技术,Degree Centrality,0.6591115140525838
增强,Degree Centrality,0.5045330915684497
加速,Degree Centrality,0.3272892112420671
表现,Degree Centrality,0.5512239347234814
提供,Degree Centrality,0.6822302810516773
产品,Degree Centrality,0.5621033544877606
主体,Degree Centrality,0.3680870353581142
国民经济,Degree Centrality,0.3445149592021759
培育,Degree Centrality,0.3168631006346328
先进,Degree Centrality,0.5267452402538532
国际,Degree Centrality,0.7058023572076156
制造,Degree Centrality,0.371260199456029
组织,Degree Centrality,0.7529465095194923
实施,Degree Centrality,0.6264732547597461
工程,Degree Centrality,0.6033544877606528
完善,Degree Centrality,0.43834995466908433
市场,Degree Centrality,0.6563916591115141
科研,Degree Centrality,0.32502266545784225
生产,Degree Centrality,0.6727107887579329
机制,Degree Centrality,0.4156844968268359
研究,Degree Centrality,0.6745240253853128
科技,Degree Centrality,0.586582048957389
经济,Degree Centrality,0.7438803263825929
影响,Degree Centrality,0.6808703535811423
行业,Degree Centrality,0.48912058023572075
形象,Degree Centrality,0.4646418857660925
树立,Degree Centrality,0.3970988213961922
市场经济,Degree Centrality,0.4669084315503173
需求,Degree Centrality,0.3803263825929284
综合,Degree Centrality,0.4741613780598368
质量,Degree Centrality,0.5208522212148685
观念,Degree Centrality,0.40797824116047143
服务,Degree Centrality,0.6613780598368088
保证,Degree Centrality,0.6165004533091568
试点,Degree Centrality,0.27062556663644605
重点,Degree Centrality,0.585675430643699
发展,Degree Centrality,0.7987307343608341
基础,Degree Centrality,0.6554850407978241
增长,Degree Centrality,0.4986400725294651
效益,Degree Centrality,0.43563009972801453
效率,Degree Centrality,0.23662737987307345
方式,Degree Centrality,0.6192203082502267
原则,Degree Centrality,0.5580235720761559
突破,Degree Centrality,0.3975521305530372
体系,Degree Centrality,0.4161378059836809
改革,Degree Centrality,0.6314596554850408
工作,Degree Centrality,0.8019038984587489
着重,Degree Centrality,0.2484134179510426
解决,Degree Centrality,0.7035358114233907
建立,Degree Centrality,0.7112420670897552
集团,Degree Centrality,0.5639165911151405
中心,Degree Centrality,0.6287398005439709
产业,Degree Centrality,0.4097914777878513
推进,Degree Centrality,0.4542157751586582
革命,Degree Centrality,0.5480507706255666
安徽,Degree Centrality,0.28875793291024476
采访,Degree Centrality,0.49818676337262013
听到,Degree Centrality,0.27923844061650044
称赞,Degree Centrality,0.26790571169537625
县委,Degree Centrality,0.26246600181323665
大学生,Degree Centrality,0.3232094288304624
农民,Degree Centrality,0.6600181323662738
担任,Degree Centrality,0.41477787851314596
党委书记,Degree Centrality,0.25067996373526746
书记,Degree Centrality,0.4256572982774252
办公室,Degree Centrality,0.36672710788757934
产值,Degree Centrality,0.20308250226654578
乡镇,Degree Centrality,0.34814143245693563
领导,Degree Centrality,0.7361740707162284
显得,Degree Centrality,0.300090661831369
