Node,Centrality Type,Score
记者,Degree Centrality,0.7566471383506084
报道,Degree Centrality,0.6746282109058135
安徽,Degree Centrality,0.25101397025687244
湖南,Degree Centrality,0.3114015322217215
事件,Degree Centrality,0.4146011716989635
部门,Degree Centrality,0.6656151419558359
作出,Degree Centrality,0.6349707075259126
法律,Degree Centrality,0.5250112663361874
程序,Degree Centrality,0.270392068499324
损失,Degree Centrality,0.37809824245155477
农民,Degree Centrality,0.6723749436683191
解决,Degree Centrality,0.6971608832807571
生产,Degree Centrality,0.679585398828301
生活,Degree Centrality,0.7052726453357369
紧急,Degree Centrality,0.22307345651194233
情况,Degree Centrality,0.7557458314556107
报告,Degree Centrality,0.5615141955835963
建议,Degree Centrality,0.573231185218567
观察,Degree Centrality,0.22262280306444346
水稻,Degree Centrality,0.1811626858945471
相结合,Degree Centrality,0.3397926994141505
采用,Degree Centrality,0.4281207751239297
方法,Degree Centrality,0.4885083370887787
发现,Degree Centrality,0.5998197386210005
组织,Degree Centrality,0.7791798107255521
专家,Degree Centrality,0.6074808472284813
技术,Degree Centrality,0.6687697160883281
方案,Degree Centrality,0.395223073456512
做好,Degree Centrality,0.4632717440288418
工作,Degree Centrality,0.807570977917981
见到,Degree Centrality,0.26858945470932855
农业,Degree Centrality,0.598017124831005
放弃,Degree Centrality,0.30509238395673727
作物,Degree Centrality,0.13564668769716087
种子,Degree Centrality,0.2821090581342947
化肥,Degree Centrality,0.2947273546642632
机械,Degree Centrality,0.2821090581342947
物资,Degree Centrality,0.2879675529517801
资金,Degree Centrality,0.54799459215863
配合,Degree Centrality,0.40153222172149616
检查,Degree Centrality,0.44073907165389814
登记,Degree Centrality,0.22893195132942767
困难,Degree Centrality,0.612438035150969
农户,Degree Centrality,0.2911221270842722
给予,Degree Centrality,0.5178008111762055
信息,Degree Centrality,0.5083370887787292
本报讯,Degree Centrality,0.47498873366381256
全国,Degree Centrality,0.761604326273096
评价,Degree Centrality,0.36638125281658407
活动,Degree Centrality,0.7489860297431276
企业,Degree Centrality,0.7052726453357369
幸福,Degree Centrality,0.22983325822442544
建设,Degree Centrality,0.7377196935556557
中国,Degree Centrality,0.8485804416403786
消费者,Degree Centrality,0.37809824245155477
产品,Degree Centrality,0.5709779179810726
美国,Degree Centrality,0.7102298332582244
世界,Degree Centrality,0.7323118521856692
锦标赛,Degree Centrality,0.1829652996845426
比赛,Degree Centrality,0.47498873366381256
闭幕,Degree Centrality,0.1694456962595764
结束,Degree Centrality,0.597566471383506
项目,Degree Centrality,0.5894547093285264
国家,Degree Centrality,0.8084722848129788
地区,Degree Centrality,0.7543938711131141
运动员,Degree Centrality,0.3307796304641731
小时,Degree Centrality,0.42902208201892744
体育,Degree Centrality,0.46642631816133395
采访,Degree Centrality,0.47498873366381256
目的,Degree Centrality,0.5579089680036052
冠军,Degree Centrality,0.19423163587201442
成绩,Degree Centrality,0.4907616043262731
金牌,Degree Centrality,0.1775574583145561
中国队,Degree Centrality,0.20955385308697613
决赛,Degree Centrality,0.15051825146462372
罗马尼亚,Degree Centrality,0.19378098242451555
兄弟,Degree Centrality,0.2609283461018477
俄罗斯,Degree Centrality,0.480396575033799
男子,Degree Centrality,0.21090581342947273
女子,Degree Centrality,0.24335286164939163
有名,Degree Centrality,0.31185218566922035
选手,Degree Centrality,0.2879675529517801
日本,Degree Centrality,0.7214961694456963
新加坡,Degree Centrality,0.31230283911671924
韩国,Degree Centrality,0.43938711131140157
比利时,Degree Centrality,0.18386660657954035
山东,Degree Centrality,0.4285714285714286
引进,Degree Centrality,0.3857593510590356
发射,Degree Centrality,0.135196034249662
转化,Degree Centrality,0.31185218566922035
过程,Degree Centrality,0.5903560162235241
状况,Degree Centrality,0.46642631816133395
疾病,Degree Centrality,0.17350157728706625
系统,Degree Centrality,0.5525011266336187
治疗,Degree Centrality,0.23704371338440738
理想,Degree Centrality,0.3222172149616945
手段,Degree Centrality,0.47814330779630465
位于,Degree Centrality,0.29652996845425866
河北省,Degree Centrality,0.2744479495268139
北约,Degree Centrality,0.2879675529517801
抗日战争,Degree Centrality,0.35736818386660657
时期,Degree Centrality,0.6002703920684993
政府,Degree Centrality,0.7269040108156828
机关,Degree Centrality,0.4709328526363227
率领,Degree Centrality,0.27489860297431273
秘密,Degree Centrality,0.22532672374943669
转移,Degree Centrality,0.3397926994141505
参加,Degree Centrality,0.7449301487156377
作战,Degree Centrality,0.27534925642181163
独立,Degree Centrality,0.4722848129788193
欺骗,Degree Centrality,0.09238395673726904
动作,Degree Centrality,0.18882379450202794
调动,Degree Centrality,0.3262730959891843
我军,Degree Centrality,0.23433979269941416
顽强,Degree Centrality,0.19558359621451105
决心,Degree Centrality,0.39747634069400634
优势,Degree Centrality,0.49797205948625506
利用,Degree Centrality,0.6061288868859847
运动,Degree Centrality,0.47363677332131593
计划,Degree Centrality,0.6665164488508337
群众,Degree Centrality,0.6876971608832808
占领,Degree Centrality,0.2537178909418657
阵地,Degree Centrality,0.20549797205948625
小组,Degree Centrality,0.37629562866155924
回来,Degree Centrality,0.24425416854438936
出动,Degree Centrality,0.11311401532221722
只能,Degree Centrality,0.480396575033799
正确,Degree Centrality,0.47859396124380355
分析,Degree Centrality,0.459215863001352
保障,Degree Centrality,0.4565119423163587
东西,Degree Centrality,0.43037404236142407
发生,Degree Centrality,0.669220369535827
