Node,Centrality Type,Score
新华社,Degree Centrality,0.6589147286821705
记者,Degree Centrality,0.7282261741906064
波兰,Degree Centrality,0.28818969448244414
实行,Degree Centrality,0.6671226630186958
财政,Degree Centrality,0.3479252165982672
制度,Degree Centrality,0.5234838121295029
农场,Degree Centrality,0.25991792065663477
措施,Degree Centrality,0.6032831737346102
劳动生产率,Degree Centrality,0.1295029639762882
经营,Degree Centrality,0.5380756953944368
效益,Degree Centrality,0.31509347925216596
提高,Degree Centrality,0.6689466484268126
年度,Degree Centrality,0.22207022343821248
增加,Degree Centrality,0.6415868673050615
出版,Degree Centrality,0.4012767897856817
农民,Degree Centrality,0.6762425900592796
报道,Degree Centrality,0.6885544915640675
农业,Degree Centrality,0.5572275421796625
食品,Degree Centrality,0.4049247606019152
共有,Degree Centrality,0.33059735522115824
全国,Degree Centrality,0.7637938896488828
工作人员,Degree Centrality,0.3679890560875513
总额,Degree Centrality,0.17282261741906063
亏损,Degree Centrality,0.20474236206110352
建立,Degree Centrality,0.7127222982216143
平衡,Degree Centrality,0.3178294573643411
基金,Degree Centrality,0.21796625626994984
经济,Degree Centrality,0.7669858641130871
符合,Degree Centrality,0.38668490652074783
改革,Degree Centrality,0.6858185134518924
原则,Degree Centrality,0.5595075239398085
贷款,Degree Centrality,0.3638850889192886
形式,Degree Centrality,0.5476516187870497
发放,Degree Centrality,0.20018239854081166
政府,Degree Centrality,0.7040583675330597
办公室,Degree Centrality,0.36206110351117193
宪法,Degree Centrality,0.2672138622891017
乡镇,Degree Centrality,0.32512539899680803
领导,Degree Centrality,0.7405380756953944
机关,Degree Centrality,0.5093479252165982
才能,Degree Centrality,0.5763793889648883
精神,Degree Centrality,0.6333789329685362
农村,Degree Centrality,0.6507067943456453
设立,Degree Centrality,0.35841313269493846
村民,Degree Centrality,0.16142270861833105
委员会,Degree Centrality,0.5645234838121295
基层,Degree Centrality,0.33561331509347925
群众性,Degree Centrality,0.16963064295485636
自治,Degree Centrality,0.13360693114455086
组织,Degree Centrality,0.7688098495212038
称为,Degree Centrality,0.3378932968536252
解放军,Degree Centrality,0.24076607387140903
南非,Degree Centrality,0.38577291381668943
当局,Degree Centrality,0.4240766073871409
城镇,Degree Centrality,0.2590059279525764
黑人,Degree Centrality,0.20656634746922026
群众,Degree Centrality,0.7400820793433652
公布,Degree Centrality,0.3260373917008664
数字,Degree Centrality,0.28271773825809393
已有,Degree Centrality,0.5193798449612403
打死,Degree Centrality,0.1181030551755586
报纸,Degree Centrality,0.45006839945280436
透露,Degree Centrality,0.25353397172822617
情况,Degree Centrality,0.7774737802097583
实施,Degree Centrality,0.3734610123119015
制止,Degree Centrality,0.35795713634290927
反抗,Degree Centrality,0.1354309165526676
学生,Degree Centrality,0.6475148198814409
大学,Degree Centrality,0.48107615139078885
抗议,Degree Centrality,0.16507067943456452
示威,Degree Centrality,0.11399908800729594
发生,Degree Centrality,0.6703146374829001
广大群众,Degree Centrality,0.25672594619243044
人口,Degree Centrality,0.44550843593251255
成立,Degree Centrality,0.6306429548563611
亚洲,Degree Centrality,0.31509347925216596
议会,Degree Centrality,0.28317373461012313
抵制,Degree Centrality,0.2498860009119927
运动,Degree Centrality,0.5280437756497948
工会,Degree Centrality,0.3114455084359325
号召,Degree Centrality,0.3401732786137711
工人,Degree Centrality,0.5864113087095303
罢工,Degree Centrality,0.16917464660282716
警察,Degree Centrality,0.2024623803009576
地区,Degree Centrality,0.7446420428636571
和平,Degree Centrality,0.5367077063383493
参加,Degree Centrality,0.7669858641130871
愤怒,Degree Centrality,0.07751937984496124
地方,Degree Centrality,0.7150022799817601
官员,Degree Centrality,0.31509347925216596
袭击,Degree Centrality,0.24851801185590516
斗争,Degree Centrality,0.5654354765161879
统计,Degree Centrality,0.38896488828089376
死亡,Degree Centrality,0.2248062015503876
冲突,Degree Centrality,0.2544459644322845
人数,Degree Centrality,0.29913360693114455
超过,Degree Centrality,0.4605563155494756
人民,Degree Centrality,0.7934336525307797
日益,Degree Centrality,0.369813041495668
政策,Degree Centrality,0.6830825353397173
局势,Degree Centrality,0.25170998632010944
控制,Degree Centrality,0.49840401276789786
金融,Degree Centrality,0.22252621979024167
关键,Degree Centrality,0.36206110351117193
作用,Degree Centrality,0.6657546739626083
包括,Degree Centrality,0.6611947104423165
市长,Degree Centrality,0.3178294573643411
大学生,Degree Centrality,0.3392612859097127
事件,Degree Centrality,0.45098039215686275
镇压,Degree Centrality,0.14819881440948474
激烈,Degree Centrality,0.28545371637026906
目标,Degree Centrality,0.518467852257182
推翻,Degree Centrality,0.12448700410396717
平等,Degree Centrality,0.24760601915184677
自由,Degree Centrality,0.45508435932512536
正义,Degree Centrality,0.16096671226630188
领导人,Degree Centrality,0.585499316005472
积极分子,Degree Centrality,0.106703146374829
逮捕,Degree Centrality,0.15959872321021432
附图片,Degree Centrality,0.528499772001824
出动,Degree Centrality,0.11582307341541268
政权,Degree Centrality,0.3119015047879617
石油,Degree Centrality,0.36114911080711354
开发,Degree Centrality,0.5098039215686274
设备,Degree Centrality,0.45052439580483356
展览会,Degree Centrality,0.15777473780209758
开幕,Degree Centrality,0.24259005927952576
出席,Degree Centrality,0.3784769721842225
