Node,Centrality Type,Score
新华社,Degree Centrality,0.6744398719707362
记者,Degree Centrality,0.7741197988111568
巴西,Degree Centrality,0.3310470964791952
小组,Degree Centrality,0.39871970736168266
种子,Degree Centrality,0.1833561957018747
比赛,Degree Centrality,0.44215820759030633
新闻,Degree Centrality,0.44261545496113397
广州,Degree Centrality,0.3717421124828532
广东省,Degree Centrality,0.2729766803840878
地区,Degree Centrality,0.7343392775491541
遭受,Degree Centrality,0.2162780064014632
袭击,Degree Centrality,0.2345679012345679
全省,Degree Centrality,0.42432556012802924
粮食,Degree Centrality,0.43758573388203015
生产,Degree Centrality,0.7119341563786008
损失,Degree Centrality,0.361225422953818
连续,Degree Centrality,0.41335162322816643
山区,Degree Centrality,0.31824417009602196
超过,Degree Centrality,0.4691358024691358
影响,Degree Centrality,0.6735253772290809
稳定,Degree Centrality,0.5038866026520348
实行,Degree Centrality,0.6936442615454961
出口,Degree Centrality,0.4499314128943758
本报讯,Degree Centrality,0.5514403292181069
湖南省,Degree Centrality,0.227251943301326
基地,Degree Centrality,0.4380429812528578
建设,Degree Centrality,0.7215363511659808
能力,Degree Centrality,0.5564700502972107
建成,Degree Centrality,0.3484224965706447
收购,Degree Centrality,0.22267946959304982
计划,Degree Centrality,0.66026520347508
去年同期,Degree Centrality,0.2162780064014632
增长,Degree Centrality,0.5006858710562414
提供,Degree Centrality,0.675811614083219
忽视,Degree Centrality,0.27709190672153633
保证,Degree Centrality,0.5889346136259717
制定,Degree Centrality,0.49885688157293095
贷款,Degree Centrality,0.32876085962505713
安排,Degree Centrality,0.48468221307727477
原材料,Degree Centrality,0.23822588020118884
供应,Degree Centrality,0.3557384545038866
信息,Degree Centrality,0.4462734339277549
能源,Degree Centrality,0.3058984910836763
调动,Degree Centrality,0.35162322816643804
积极性,Degree Centrality,0.4074074074074074
全区,Degree Centrality,0.2889803383630544
体系,Degree Centrality,0.33699131229995427
全国,Degree Centrality,0.7690900777320531
车间,Degree Centrality,0.2761774119798811
做好,Degree Centrality,0.42432556012802924
服务,Degree Centrality,0.6085962505715592
工作,Degree Centrality,0.819387288523091
部门,Degree Centrality,0.6849565614997714
化肥,Degree Centrality,0.29766803840877915
奖励,Degree Centrality,0.2633744855967078
基金,Degree Centrality,0.25925925925925924
外汇,Degree Centrality,0.27114769090077734
顺利,Degree Centrality,0.31824417009602196
发展,Degree Centrality,0.8024691358024691
北京,Degree Centrality,0.7123914037494284
报道,Degree Centrality,0.7059899405578418
苏联,Degree Centrality,0.6433470507544582
莫斯科,Degree Centrality,0.27663465935070874
电视,Degree Centrality,0.3429355281207133
通讯,Degree Centrality,0.22908093278463648
技术,Degree Centrality,0.6721536351165981
研究所,Degree Centrality,0.38820301783264743
设计,Degree Centrality,0.43758573388203015
制造,Degree Centrality,0.3904892546867855
类似,Degree Centrality,0.27023319615912206
电话,Degree Centrality,0.2542295381801555
采用,Degree Centrality,0.4499314128943758
效果,Degree Centrality,0.43529949702789206
降低,Degree Centrality,0.3136716963877458
市民,Degree Centrality,0.22816643804298126
时间,Degree Centrality,0.66026520347508
收费,Degree Centrality,0.16963877457704618
城市,Degree Centrality,0.6131687242798354
效益,Degree Centrality,0.3685413808870599
公司,Degree Centrality,0.6396890717878372
市场,Degree Centrality,0.5829903978052126
日本,Degree Centrality,0.6963877457704618
品种,Degree Centrality,0.2697759487882945
作业,Degree Centrality,0.19935985368084133
国际,Degree Centrality,0.7082761774119799
正式,Degree Centrality,0.5025148605395519
成立,Degree Centrality,0.6200274348422496
通讯员,Degree Centrality,0.14997713763145862
红军,Degree Centrality,0.20987654320987653
休息,Degree Centrality,0.1545496113397348
共产党员,Degree Centrality,0.30635573845450387
山西,Degree Centrality,0.2519433013260174
革命,Degree Centrality,0.5720164609053497
参加,Degree Centrality,0.763145861911294
中国共产党,Degree Centrality,0.39597622313671693
发扬,Degree Centrality,0.3191586648376772
人民,Degree Centrality,0.7782350251486053
生活,Degree Centrality,0.7338820301783264
不用,Degree Centrality,0.18427069044352995
情况,Degree Centrality,0.7782350251486053
国家,Degree Centrality,0.8042981252857796
统计,Degree Centrality,0.43164151806127116
培养,Degree Centrality,0.4618198445358939
子女,Degree Centrality,0.23182441700960219
